GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,IFC001
"G2900730","2010","2","4","Missouri","29","Gasconade County","073",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Gasconade County",,8205
"G2900750","2010","2","4","Missouri","29","Gentry County","075",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Gentry County",,3209
"G2900770","2010","2","4","Missouri","29","Greene County","077",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Greene County",,125387
"G2900790","2010","2","4","Missouri","29","Grundy County","079",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Grundy County",,5023
"G2900810","2010","2","4","Missouri","29","Harrison County","081",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Harrison County",,4407
"G2900830","2010","2","4","Missouri","29","Henry County","083",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Henry County",,10886
"G2900850","2010","2","4","Missouri","29","Hickory County","085",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hickory County",,6835
"G2900870","2010","2","4","Missouri","29","Holt County","087",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Holt County",,2806
"G2900890","2010","2","4","Missouri","29","Howard County","089",,,,,,,,,,,,,,"17860","99999","999",,,,,,,,,,,,,,"Howard County",,4582
"G2900910","2010","2","4","Missouri","29","Howell County","091",,,,,,,,,,,,,,"48460","99999","999",,,,,,,,,,,,,,"Howell County",,18021
"G2900930","2010","2","4","Missouri","29","Iron County","093",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Iron County",,5329
"G2900950","2010","2","4","Missouri","29","Jackson County","095",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Jackson County",,312105
"G2900970","2010","2","4","Missouri","29","Jasper County","097",,,,,,,,,,,,,,"27900","99999","999",,,,,,,,,,,,,,"Jasper County",,50668
"G2900990","2010","2","4","Missouri","29","Jefferson County","099",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Jefferson County",,87626
"G2901010","2010","2","4","Missouri","29","Johnson County","101",,,,,,,,,,,,,,"47660","99999","312",,,,,,,,,,,,,,"Johnson County",,21528
"G2901030","2010","2","4","Missouri","29","Knox County","103",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Knox County",,2289
"G2901050","2010","2","4","Missouri","29","Laclede County","105",,,,,,,,,,,,,,"30060","99999","999",,,,,,,,,,,,,,"Laclede County",,15778
"G2901070","2010","2","4","Missouri","29","Lafayette County","107",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Lafayette County",,14718
"G2901090","2010","2","4","Missouri","29","Lawrence County","109",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lawrence County",,16649
"G2901110","2010","2","4","Missouri","29","Lewis County","111",,,,,,,,,,,,,,"39500","99999","999",,,,,,,,,,,,,,"Lewis County",,4535
"G2901130","2010","2","4","Missouri","29","Lincoln County","113",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Lincoln County",,21011
"G2901150","2010","2","4","Missouri","29","Linn County","115",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Linn County",,6429
"G2901170","2010","2","4","Missouri","29","Livingston County","117",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Livingston County",,6730
"G2901190","2010","2","4","Missouri","29","McDonald County","119",,,,,,,,,,,,,,"22220","99999","999",,,,,,,,,,,,,,"McDonald County",,9925
"G2901210","2010","2","4","Missouri","29","Macon County","121",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Macon County",,7665
"G2901230","2010","2","4","Missouri","29","Madison County","123",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Madison County",,5970
"G2901250","2010","2","4","Missouri","29","Maries County","125",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Maries County",,4611
"G2901270","2010","2","4","Missouri","29","Marion County","127",,,,,,,,,,,,,,"25300","99999","999",,,,,,,,,,,,,,"Marion County",,12826
"G2901290","2010","2","4","Missouri","29","Mercer County","129",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mercer County",,2135
"G2901310","2010","2","4","Missouri","29","Miller County","131",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Miller County",,12758
"G2901330","2010","2","4","Missouri","29","Mississippi County","133",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mississippi County",,5711
"G2901350","2010","2","4","Missouri","29","Moniteau County","135",,,,,,,,,,,,,,"27620","99999","999",,,,,,,,,,,,,,"Moniteau County",,6176
"G2901370","2010","2","4","Missouri","29","Monroe County","137",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Monroe County",,4798
"G2901390","2010","2","4","Missouri","29","Montgomery County","139",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Montgomery County",,6130
"G2901410","2010","2","4","Missouri","29","Morgan County","141",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Morgan County",,15517
"G2901430","2010","2","4","Missouri","29","New Madrid County","143",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"New Madrid County",,8531
"G2901450","2010","2","4","Missouri","29","Newton County","145",,,,,,,,,,,,,,"27900","99999","999",,,,,,,,,,,,,,"Newton County",,24313
"G2901470","2010","2","4","Missouri","29","Nodaway County","147",,,,,,,,,,,,,,"32340","99999","999",,,,,,,,,,,,,,"Nodaway County",,9524
"G2901490","2010","2","4","Missouri","29","Oregon County","149",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Oregon County",,5486
"G2901510","2010","2","4","Missouri","29","Osage County","151",,,,,,,,,,,,,,"27620","99999","999",,,,,,,,,,,,,,"Osage County",,6533
"G2901530","2010","2","4","Missouri","29","Ozark County","153",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ozark County",,5652
"G2901550","2010","2","4","Missouri","29","Pemiscot County","155",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pemiscot County",,8161
"G2901570","2010","2","4","Missouri","29","Perry County","157",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Perry County",,8568
"G2901590","2010","2","4","Missouri","29","Pettis County","159",,,,,,,,,,,,,,"42740","99999","999",,,,,,,,,,,,,,"Pettis County",,18249
"G2901610","2010","2","4","Missouri","29","Phelps County","161",,,,,,,,,,,,,,"40620","99999","999",,,,,,,,,,,,,,"Phelps County",,19533
"G2901630","2010","2","4","Missouri","29","Pike County","163",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pike County",,7875
"G2901650","2010","2","4","Missouri","29","Platte County","165",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Platte County",,39223
"G2901670","2010","2","4","Missouri","29","Polk County","167",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Polk County",,13304
"G2901690","2010","2","4","Missouri","29","Pulaski County","169",,,,,,,,,,,,,,"22780","99999","999",,,,,,,,,,,,,,"Pulaski County",,17904
"G2901710","2010","2","4","Missouri","29","Putnam County","171",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Putnam County",,2982
"G2901730","2010","2","4","Missouri","29","Ralls County","173",,,,,,,,,,,,,,"25300","99999","999",,,,,,,,,,,,,,"Ralls County",,5183
"G2901750","2010","2","4","Missouri","29","Randolph County","175",,,,,,,,,,,,,,"33620","99999","999",,,,,,,,,,,,,,"Randolph County",,10714
"G2901770","2010","2","4","Missouri","29","Ray County","177",,,,,,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Ray County",,9984
"G2901790","2010","2","4","Missouri","29","Reynolds County","179",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Reynolds County",,4033
"G2901810","2010","2","4","Missouri","29","Ripley County","181",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ripley County",,6597
"G2901830","2010","2","4","Missouri","29","St. Charles County","183",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"St. Charles County",,141016
"G2901850","2010","2","4","Missouri","29","St. Clair County","185",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"St. Clair County",,5640
"G2901860","2010","2","4","Missouri","29","Ste. Genevieve County","186",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ste. Genevieve County",,8637
"G2901870","2010","2","4","Missouri","29","St. Francois County","187",,,,,,,,,,,,,,"22100","99999","476",,,,,,,,,,,,,,"St. Francois County",,28458
"G2901890","2010","2","4","Missouri","29","St. Louis County","189",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"St. Louis County",,438032
"G2901950","2010","2","4","Missouri","29","Saline County","195",,,,,,,,,,,,,,"32180","99999","999",,,,,,,,,,,,,,"Saline County",,10117
"G2901970","2010","2","4","Missouri","29","Schuyler County","197",,,,,,,,,,,,,,"28860","99999","999",,,,,,,,,,,,,,"Schuyler County",,2102
"G2901990","2010","2","4","Missouri","29","Scotland County","199",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Scotland County",,2369
"G2902010","2010","2","4","Missouri","29","Scott County","201",,,,,,,,,,,,,,"43460","99999","164",,,,,,,,,,,,,,"Scott County",,16987
"G2902030","2010","2","4","Missouri","29","Shannon County","203",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Shannon County",,4164
"G2902050","2010","2","4","Missouri","29","Shelby County","205",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Shelby County",,3206
"G2902070","2010","2","4","Missouri","29","Stoddard County","207",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Stoddard County",,13609
"G2902090","2010","2","4","Missouri","29","Stone County","209",,,,,,,,,,,,,,"14700","99999","999",,,,,,,,,,,,,,"Stone County",,20373
"G2902110","2010","2","4","Missouri","29","Sullivan County","211",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sullivan County",,3358
"G2902130","2010","2","4","Missouri","29","Taney County","213",,,,,,,,,,,,,,"14700","99999","999",,,,,,,,,,,,,,"Taney County",,29255
"G2902150","2010","2","4","Missouri","29","Texas County","215",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Texas County",,11685
"G2902170","2010","2","4","Missouri","29","Vernon County","217",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Vernon County",,9495
"G2902190","2010","2","4","Missouri","29","Warren County","219",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Warren County",,14685
"G2902210","2010","2","4","Missouri","29","Washington County","221",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"Washington County",,11017
"G2902230","2010","2","4","Missouri","29","Wayne County","223",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wayne County",,8083
"G2902250","2010","2","4","Missouri","29","Webster County","225",,,,,,,,,,,,,,"44180","99999","999",,,,,,,,,,,,,,"Webster County",,14417
"G2902270","2010","2","4","Missouri","29","Worth County","227",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Worth County",,1281
"G2902290","2010","2","4","Missouri","29","Wright County","229",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wright County",,8700
"G2905100","2010","2","4","Missouri","29","St. Louis city","510",,,,,,,,,,,,,,"41180","99999","476",,,,,,,,,,,,,,"St. Louis city",,176002
"G3000010","2010","4","8","Montana","30","Beaverhead County","001",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Beaverhead County",,5273
"G3000030","2010","4","8","Montana","30","Big Horn County","003",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Big Horn County",,4695
"G3000050","2010","4","8","Montana","30","Blaine County","005",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Blaine County",,2843
"G3000070","2010","4","8","Montana","30","Broadwater County","007",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Broadwater County",,2695
"G3000090","2010","4","8","Montana","30","Carbon County","009",,,,,,,,,,,,,,"13740","99999","999",,,,,,,,,,,,,,"Carbon County",,6441
"G3000110","2010","4","8","Montana","30","Carter County","011",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Carter County",,810
"G3000130","2010","4","8","Montana","30","Cascade County","013",,,,,,,,,,,,,,"24500","99999","999",,,,,,,,,,,,,,"Cascade County",,37276
"G3000150","2010","4","8","Montana","30","Chouteau County","015",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Chouteau County",,2879
"G3000170","2010","4","8","Montana","30","Custer County","017",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Custer County",,5560
"G3000190","2010","4","8","Montana","30","Daniels County","019",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Daniels County",,1111
"G3000210","2010","4","8","Montana","30","Dawson County","021",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Dawson County",,4233
"G3000230","2010","4","8","Montana","30","Deer Lodge County","023",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Deer Lodge County",,5122
"G3000250","2010","4","8","Montana","30","Fallon County","025",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Fallon County",,1470
"G3000270","2010","4","8","Montana","30","Fergus County","027",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Fergus County",,5836
"G3000290","2010","4","8","Montana","30","Flathead County","029",,,,,,,,,,,,,,"28060","99999","999",,,,,,,,,,,,,,"Flathead County",,46963
"G3000310","2010","4","8","Montana","30","Gallatin County","031",,,,,,,,,,,,,,"14580","99999","999",,,,,,,,,,,,,,"Gallatin County",,42289
"G3000330","2010","4","8","Montana","30","Garfield County","033",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Garfield County",,844
"G3000350","2010","4","8","Montana","30","Glacier County","035",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Glacier County",,5348
"G3000370","2010","4","8","Montana","30","Golden Valley County","037",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Golden Valley County",,476
"G3000390","2010","4","8","Montana","30","Granite County","039",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Granite County",,2822
"G3000410","2010","4","8","Montana","30","Hill County","041",,,,,,,,,,,,,,"25660","99999","999",,,,,,,,,,,,,,"Hill County",,7250
"G3000430","2010","4","8","Montana","30","Jefferson County","043",,,,,,,,,,,,,,"25740","99999","999",,,,,,,,,,,,,,"Jefferson County",,5055
"G3000450","2010","4","8","Montana","30","Judith Basin County","045",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Judith Basin County",,1336
"G3000470","2010","4","8","Montana","30","Lake County","047",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lake County",,16588
"G3000490","2010","4","8","Montana","30","Lewis and Clark County","049",,,,,,,,,,,,,,"25740","99999","999",,,,,,,,,,,,,,"Lewis and Clark County",,30180
"G3000510","2010","4","8","Montana","30","Liberty County","051",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Liberty County",,1043
"G3000530","2010","4","8","Montana","30","Lincoln County","053",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lincoln County",,11413
"G3000550","2010","4","8","Montana","30","McCone County","055",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"McCone County",,1008
"G3000570","2010","4","8","Montana","30","Madison County","057",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Madison County",,6940
"G3000590","2010","4","8","Montana","30","Meagher County","059",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Meagher County",,1432
"G3000610","2010","4","8","Montana","30","Mineral County","061",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mineral County",,2446
"G3000630","2010","4","8","Montana","30","Missoula County","063",,,,,,,,,,,,,,"33540","99999","999",,,,,,,,,,,,,,"Missoula County",,50106
"G3000650","2010","4","8","Montana","30","Musselshell County","065",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Musselshell County",,2654
"G3000670","2010","4","8","Montana","30","Park County","067",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Park County",,9375
"G3000690","2010","4","8","Montana","30","Petroleum County","069",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Petroleum County",,324
"G3000710","2010","4","8","Montana","30","Phillips County","071",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Phillips County",,2335
"G3000730","2010","4","8","Montana","30","Pondera County","073",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pondera County",,2659
"G3000750","2010","4","8","Montana","30","Powder River County","075",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Powder River County",,1022
"G3000770","2010","4","8","Montana","30","Powell County","077",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Powell County",,3105
"G3000790","2010","4","8","Montana","30","Prairie County","079",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Prairie County",,673
"G3000810","2010","4","8","Montana","30","Ravalli County","081",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ravalli County",,19583
"G3000830","2010","4","8","Montana","30","Richland County","083",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Richland County",,4550
"G3000850","2010","4","8","Montana","30","Roosevelt County","085",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Roosevelt County",,4063
"G3000870","2010","4","8","Montana","30","Rosebud County","087",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Rosebud County",,4057
"G3000890","2010","4","8","Montana","30","Sanders County","089",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sanders County",,6678
"G3000910","2010","4","8","Montana","30","Sheridan County","091",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sheridan County",,2089
"G3000930","2010","4","8","Montana","30","Silver Bow County","093",,,,,,,,,,,,,,"15580","99999","999",,,,,,,,,,,,,,"Silver Bow County",,16717
"G3000950","2010","4","8","Montana","30","Stillwater County","095",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Stillwater County",,4803
"G3000970","2010","4","8","Montana","30","Sweet Grass County","097",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sweet Grass County",,2148
"G3000990","2010","4","8","Montana","30","Teton County","099",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Teton County",,2892
"G3001010","2010","4","8","Montana","30","Toole County","101",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Toole County",,2336
"G3001030","2010","4","8","Montana","30","Treasure County","103",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Treasure County",,422
"G3001050","2010","4","8","Montana","30","Valley County","105",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Valley County",,4879
"G3001070","2010","4","8","Montana","30","Wheatland County","107",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wheatland County",,1197
"G3001090","2010","4","8","Montana","30","Wibaux County","109",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wibaux County",,538
"G3001110","2010","4","8","Montana","30","Yellowstone County","111",,,,,,,,,,,,,,"13740","99999","999",,,,,,,,,,,,,,"Yellowstone County",,63943
"G3100010","2010","2","4","Nebraska","31","Adams County","001",,,,,,,,,,,,,,"25580","99999","999",,,,,,,,,,,,,,"Adams County",,13350
"G3100030","2010","2","4","Nebraska","31","Antelope County","003",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Antelope County",,3284
"G3100050","2010","2","4","Nebraska","31","Arthur County","005",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Arthur County",,254
"G3100070","2010","2","4","Nebraska","31","Banner County","007",,,,,,,,,,,,,,"42420","99999","999",,,,,,,,,,,,,,"Banner County",,369
"G3100090","2010","2","4","Nebraska","31","Blaine County","009",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Blaine County",,326
"G3100110","2010","2","4","Nebraska","31","Boone County","011",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Boone County",,2649
"G3100130","2010","2","4","Nebraska","31","Box Butte County","013",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Box Butte County",,5478
"G3100150","2010","2","4","Nebraska","31","Boyd County","015",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Boyd County",,1390
"G3100170","2010","2","4","Nebraska","31","Brown County","017",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Brown County",,1865
"G3100190","2010","2","4","Nebraska","31","Buffalo County","019",,,,,,,,,,,,,,"28260","99999","999",,,,,,,,,,,,,,"Buffalo County",,19064
"G3100210","2010","2","4","Nebraska","31","Burt County","021",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Burt County",,3467
