GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,MSA_CMSAA,PMSAA,NECMAA,NAME,FKI001
G2001470,2000,2,4,Kansas,20,Phillips,147,9999,9999,9999,Phillips County,3088
G2001490,2000,2,4,Kansas,20,Pottawatomie,149,9999,9999,9999,Pottawatomie County,7311
G2001510,2000,2,4,Kansas,20,Pratt,151,9999,9999,9999,Pratt County,4633
G2001530,2000,2,4,Kansas,20,Rawlins,153,9999,9999,9999,Rawlins County,1565
G2001550,2000,2,4,Kansas,20,Reno,155,9999,9999,9999,Reno County,27625
G2001570,2000,2,4,Kansas,20,Republic,157,9999,9999,9999,Republic County,3113
G2001590,2000,2,4,Kansas,20,Rice,159,9999,9999,9999,Rice County,4609
G2001610,2000,2,4,Kansas,20,Riley,161,9999,9999,9999,Riley County,23397
G2001630,2000,2,4,Kansas,20,Rooks,163,9999,9999,9999,Rooks County,2758
G2001650,2000,2,4,Kansas,20,Rush,165,9999,9999,9999,Rush County,1928
G2001670,2000,2,4,Kansas,20,Russell,167,9999,9999,9999,Russell County,3871
G2001690,2000,2,4,Kansas,20,Saline,169,9999,9999,9999,Saline County,22695
G2001710,2000,2,4,Kansas,20,Scott,171,9999,9999,9999,Scott County,2291
G2001730,2000,2,4,Kansas,20,Sedgwick,173,9040,9999,9999,Sedgwick County,191133
G2001750,2000,2,4,Kansas,20,Seward,175,9999,9999,9999,Seward County,8027
G2001770,2000,2,4,Kansas,20,Shawnee,177,8440,9999,9999,Shawnee County,73768
G2001790,2000,2,4,Kansas,20,Sheridan,179,9999,9999,9999,Sheridan County,1263
G2001810,2000,2,4,Kansas,20,Sherman,181,9999,9999,9999,Sherman County,3184
G2001830,2000,2,4,Kansas,20,Smith,183,9999,9999,9999,Smith County,2326
G2001850,2000,2,4,Kansas,20,Stafford,185,9999,9999,9999,Stafford County,2458
G2001870,2000,2,4,Kansas,20,Stanton,187,9999,9999,9999,Stanton County,1007
G2001890,2000,2,4,Kansas,20,Stevens,189,9999,9999,9999,Stevens County,2265
G2001910,2000,2,4,Kansas,20,Sumner,191,9999,9999,9999,Sumner County,10877
G2001930,2000,2,4,Kansas,20,Thomas,193,9999,9999,9999,Thomas County,3562
G2001950,2000,2,4,Kansas,20,Trego,195,9999,9999,9999,Trego County,1723
G2001970,2000,2,4,Kansas,20,Wabaunsee,197,9999,9999,9999,Wabaunsee County,3033
G2001990,2000,2,4,Kansas,20,Wallace,199,9999,9999,9999,Wallace County,791
G2002010,2000,2,4,Kansas,20,Washington,201,9999,9999,9999,Washington County,3142
G2002030,2000,2,4,Kansas,20,Wichita,203,9999,9999,9999,Wichita County,1119
G2002050,2000,2,4,Kansas,20,Wilson,205,9999,9999,9999,Wilson County,4937
G2002070,2000,2,4,Kansas,20,Woodson,207,9999,9999,9999,Woodson County,2076
G2002090,2000,2,4,Kansas,20,Wyandotte,209,3760,9999,9999,Wyandotte County,65892
G2100010,2000,3,6,Kentucky,21,Adair,1,9999,9999,9999,Adair County,7792
G2100030,2000,3,6,Kentucky,21,Allen,3,9999,9999,9999,Allen County,8057
G2100050,2000,3,6,Kentucky,21,Anderson,5,9999,9999,9999,Anderson County,7752
G2100070,2000,3,6,Kentucky,21,Ballard,7,9999,9999,9999,Ballard County,3837
G2100090,2000,3,6,Kentucky,21,Barren,9,9999,9999,9999,Barren County,17095
G2100110,2000,3,6,Kentucky,21,Bath,11,9999,9999,9999,Bath County,4994
G2100130,2000,3,6,Kentucky,21,Bell,13,9999,9999,9999,Bell County,13341
G2100150,2000,3,6,Kentucky,21,Boone,15,1642,1640,9999,Boone County,33351
G2100170,2000,3,6,Kentucky,21,Bourbon,17,4280,9999,9999,Bourbon County,8349
G2100190,2000,3,6,Kentucky,21,Boyd,19,3400,9999,9999,Boyd County,21976
G2100210,2000,3,6,Kentucky,21,Boyle,21,9999,9999,9999,Boyle County,11418
G2100230,2000,3,6,Kentucky,21,Bracken,23,9999,9999,9999,Bracken County,3715
G2100250,2000,3,6,Kentucky,21,Breathitt,25,9999,9999,9999,Breathitt County,6812
G2100270,2000,3,6,Kentucky,21,Breckinridge,27,9999,9999,9999,Breckinridge County,9890
G2100290,2000,3,6,Kentucky,21,Bullitt,29,4520,9999,9999,Bullitt County,23160
G2100310,2000,3,6,Kentucky,21,Butler,31,9999,9999,9999,Butler County,5815
G2100330,2000,3,6,Kentucky,21,Caldwell,33,9999,9999,9999,Caldwell County,6126
G2100350,2000,3,6,Kentucky,21,Calloway,35,9999,9999,9999,Calloway County,16069
G2100370,2000,3,6,Kentucky,21,Campbell,37,1642,1640,9999,Campbell County,36898
G2100390,2000,3,6,Kentucky,21,Carlisle,39,9999,9999,9999,Carlisle County,2490
G2100410,2000,3,6,Kentucky,21,Carroll,41,9999,9999,9999,Carroll County,4439
G2100430,2000,3,6,Kentucky,21,Carter,43,3400,9999,9999,Carter County,11534
G2100450,2000,3,6,Kentucky,21,Casey,45,9999,9999,9999,Casey County,7242
G2100470,2000,3,6,Kentucky,21,Christian,47,1660,9999,9999,Christian County,27182
G2100490,2000,3,6,Kentucky,21,Clark,49,4280,9999,9999,Clark County,13749
G2100510,2000,3,6,Kentucky,21,Clay,51,9999,9999,9999,Clay County,9439
G2100530,2000,3,6,Kentucky,21,Clinton,53,9999,9999,9999,Clinton County,4888
G2100550,2000,3,6,Kentucky,21,Crittenden,55,9999,9999,9999,Crittenden County,4410
G2100570,2000,3,6,Kentucky,21,Cumberland,57,9999,9999,9999,Cumberland County,3567
G2100590,2000,3,6,Kentucky,21,Daviess,59,5990,9999,9999,Daviess County,38432
G2100610,2000,3,6,Kentucky,21,Edmonson,61,9999,9999,9999,Edmonson County,6104
G2100630,2000,3,6,Kentucky,21,Elliott,63,9999,9999,9999,Elliott County,3107
G2100650,2000,3,6,Kentucky,21,Estill,65,9999,9999,9999,Estill County,6824
G2100670,2000,3,6,Kentucky,21,Fayette,67,4280,9999,9999,Fayette County,116167
G2100690,2000,3,6,Kentucky,21,Fleming,69,9999,9999,9999,Fleming County,6120
G2100710,2000,3,6,Kentucky,21,Floyd,71,9999,9999,9999,Floyd County,18551
G2100730,2000,3,6,Kentucky,21,Franklin,73,9999,9999,9999,Franklin County,21409
G2100750,2000,3,6,Kentucky,21,Fulton,75,9999,9999,9999,Fulton County,3697
G2100770,2000,3,6,Kentucky,21,Gallatin,77,1642,1640,9999,Gallatin County,3362
G2100790,2000,3,6,Kentucky,21,Garrard,79,9999,9999,9999,Garrard County,6414
G2100810,2000,3,6,Kentucky,21,Grant,81,1642,1640,9999,Grant County,9306
G2100830,2000,3,6,Kentucky,21,Graves,83,9999,9999,9999,Graves County,16340
G2100850,2000,3,6,Kentucky,21,Grayson,85,9999,9999,9999,Grayson County,12802
G2100870,2000,3,6,Kentucky,21,Green,87,9999,9999,9999,Green County,5420
G2100890,2000,3,6,Kentucky,21,Greenup,89,3400,9999,9999,Greenup County,15977
G2100910,2000,3,6,Kentucky,21,Hancock,91,9999,9999,9999,Hancock County,3600
G2100930,2000,3,6,Kentucky,21,Hardin,93,9999,9999,9999,Hardin County,37673
G2100950,2000,3,6,Kentucky,21,Harlan,95,9999,9999,9999,Harlan County,15017
G2100970,2000,3,6,Kentucky,21,Harrison,97,9999,9999,9999,Harrison County,7660
G2100990,2000,3,6,Kentucky,21,Hart,99,9999,9999,9999,Hart County,8045
G2101010,2000,3,6,Kentucky,21,Henderson,101,2440,9999,9999,Henderson County,19466
G2101030,2000,3,6,Kentucky,21,Henry,103,9999,9999,9999,Henry County,6381
G2101050,2000,3,6,Kentucky,21,Hickman,105,9999,9999,9999,Hickman County,2436
G2101070,2000,3,6,Kentucky,21,Hopkins,107,9999,9999,9999,Hopkins County,20668
G2101090,2000,3,6,Kentucky,21,Jackson,109,9999,9999,9999,Jackson County,6065
G2101110,2000,3,6,Kentucky,21,Jefferson,111,4520,9999,9999,Jefferson County,305835
G2101130,2000,3,6,Kentucky,21,Jessamine,113,4280,9999,9999,Jessamine County,14646
G2101150,2000,3,6,Kentucky,21,Johnson,115,9999,9999,9999,Johnson County,10236
G2101170,2000,3,6,Kentucky,21,Kenton,117,1642,1640,9999,Kenton County,63571
G2101190,2000,3,6,Kentucky,21,Knott,119,9999,9999,9999,Knott County,7579
G2101210,2000,3,6,Kentucky,21,Knox,121,9999,9999,9999,Knox County,13999
G2101230,2000,3,6,Kentucky,21,Larue,123,9999,9999,9999,Larue County,5860
G2101250,2000,3,6,Kentucky,21,Laurel,125,9999,9999,9999,Laurel County,22317
G2101270,2000,3,6,Kentucky,21,Lawrence,127,9999,9999,9999,Lawrence County,7040
G2101290,2000,3,6,Kentucky,21,Lee,129,9999,9999,9999,Lee County,3321
G2101310,2000,3,6,Kentucky,21,Leslie,131,9999,9999,9999,Leslie County,5502
G2101330,2000,3,6,Kentucky,21,Letcher,133,9999,9999,9999,Letcher County,11405
G2101350,2000,3,6,Kentucky,21,Lewis,135,9999,9999,9999,Lewis County,6173
G2101370,2000,3,6,Kentucky,21,Lincoln,137,9999,9999,9999,Lincoln County,10127
G2101390,2000,3,6,Kentucky,21,Livingston,139,9999,9999,9999,Livingston County,4772
G2101410,2000,3,6,Kentucky,21,Logan,141,9999,9999,9999,Logan County,11875
G2101430,2000,3,6,Kentucky,21,Lyon,143,9999,9999,9999,Lyon County,4189
G2101450,2000,3,6,Kentucky,21,McCracken,145,9999,9999,9999,McCracken County,30361
G2101470,2000,3,6,Kentucky,21,McCreary,147,9999,9999,9999,McCreary County,7405
G2101490,2000,3,6,Kentucky,21,McLean,149,9999,9999,9999,McLean County,4392
G2101510,2000,3,6,Kentucky,21,Madison,151,4280,9999,9999,Madison County,29595
G2101530,2000,3,6,Kentucky,21,Magoffin,153,9999,9999,9999,Magoffin County,5447
G2101550,2000,3,6,Kentucky,21,Marion,155,9999,9999,9999,Marion County,7277
G2101570,2000,3,6,Kentucky,21,Marshall,157,9999,9999,9999,Marshall County,14730
G2101590,2000,3,6,Kentucky,21,Martin,159,9999,9999,9999,Martin County,5551
G2101610,2000,3,6,Kentucky,21,Mason,161,9999,9999,9999,Mason County,7754
G2101630,2000,3,6,Kentucky,21,Meade,163,9999,9999,9999,Meade County,10293
G2101650,2000,3,6,Kentucky,21,Menifee,165,9999,9999,9999,Menifee County,3710
G2101670,2000,3,6,Kentucky,21,Mercer,167,9999,9999,9999,Mercer County,9289
G2101690,2000,3,6,Kentucky,21,Metcalfe,169,9999,9999,9999,Metcalfe County,4592
G2101710,2000,3,6,Kentucky,21,Monroe,171,9999,9999,9999,Monroe County,5288
G2101730,2000,3,6,Kentucky,21,Montgomery,173,9999,9999,9999,Montgomery County,9682
G2101750,2000,3,6,Kentucky,21,Morgan,175,9999,9999,9999,Morgan County,5487
G2101770,2000,3,6,Kentucky,21,Muhlenberg,177,9999,9999,9999,Muhlenberg County,13675
G2101790,2000,3,6,Kentucky,21,Nelson,179,9999,9999,9999,Nelson County,14934
G2101810,2000,3,6,Kentucky,21,Nicholas,181,9999,9999,9999,Nicholas County,3051
G2101830,2000,3,6,Kentucky,21,Ohio,183,9999,9999,9999,Ohio County,9909
G2101850,2000,3,6,Kentucky,21,Oldham,185,4520,9999,9999,Oldham County,15541
G2101870,2000,3,6,Kentucky,21,Owen,187,9999,9999,9999,Owen County,5345
G2101890,2000,3,6,Kentucky,21,Owsley,189,9999,9999,9999,Owsley County,2247
G2101910,2000,3,6,Kentucky,21,Pendleton,191,1642,1640,9999,Pendleton County,5756
G2101930,2000,3,6,Kentucky,21,Perry,193,9999,9999,9999,Perry County,12741
G2101950,2000,3,6,Kentucky,21,Pike,195,9999,9999,9999,Pike County,30923
G2101970,2000,3,6,Kentucky,21,Powell,197,9999,9999,9999,Powell County,5526
G2101990,2000,3,6,Kentucky,21,Pulaski,199,9999,9999,9999,Pulaski County,27181
G2102010,2000,3,6,Kentucky,21,Robertson,201,9999,9999,9999,Robertson County,1034
G2102030,2000,3,6,Kentucky,21,Rockcastle,203,9999,9999,9999,Rockcastle County,7353
G2102050,2000,3,6,Kentucky,21,Rowan,205,9999,9999,9999,Rowan County,8985
G2102070,2000,3,6,Kentucky,21,Russell,207,9999,9999,9999,Russell County,9064
G2102090,2000,3,6,Kentucky,21,Scott,209,4280,9999,9999,Scott County,12977
G2102110,2000,3,6,Kentucky,21,Shelby,211,9999,9999,9999,Shelby County,12857
G2102130,2000,3,6,Kentucky,21,Simpson,213,9999,9999,9999,Simpson County,7016
G2102150,2000,3,6,Kentucky,21,Spencer,215,9999,9999,9999,Spencer County,4555
G2102170,2000,3,6,Kentucky,21,Taylor,217,9999,9999,9999,Taylor County,10180
G2102190,2000,3,6,Kentucky,21,Todd,219,9999,9999,9999,Todd County,5121
G2102210,2000,3,6,Kentucky,21,Trigg,221,9999,9999,9999,Trigg County,6698
G2102230,2000,3,6,Kentucky,21,Trimble,223,9999,9999,9999,Trimble County,3437
G2102250,2000,3,6,Kentucky,21,Union,225,9999,9999,9999,Union County,6234
G2102270,2000,3,6,Kentucky,21,Warren,227,9999,9999,9999,Warren County,38350
G2102290,2000,3,6,Kentucky,21,Washington,229,9999,9999,9999,Washington County,4542
G2102310,2000,3,6,Kentucky,21,Wayne,231,9999,9999,9999,Wayne County,9789
G2102330,2000,3,6,Kentucky,21,Webster,233,9999,9999,9999,Webster County,6250
G2102350,2000,3,6,Kentucky,21,Whitley,235,9999,9999,9999,Whitley County,15288
G2102370,2000,3,6,Kentucky,21,Wolfe,237,9999,9999,9999,Wolfe County,3264
G2102390,2000,3,6,Kentucky,21,Woodford,239,4280,9999,9999,Woodford County,9374
G2200010,2000,3,7,Louisiana,22,Acadia,1,3880,9999,9999,Acadia Parish,23209
G2200030,2000,3,7,Louisiana,22,Allen,3,9999,9999,9999,Allen Parish,9157
G2200050,2000,3,7,Louisiana,22,Ascension,5,760,9999,9999,Ascension Parish,29172
G2200070,2000,3,7,Louisiana,22,Assumption,7,9999,9999,9999,Assumption Parish,9635
G2200090,2000,3,7,Louisiana,22,Avoyelles,9,9999,9999,9999,Avoyelles Parish,16576
G2200110,2000,3,7,Louisiana,22,Beauregard,11,9999,9999,9999,Beauregard Parish,14501
G2200130,2000,3,7,Louisiana,22,Bienville,13,9999,9999,9999,Bienville Parish,7830
G2200150,2000,3,7,Louisiana,22,Bossier,15,7680,9999,9999,Bossier Parish,40286
G2200170,2000,3,7,Louisiana,22,Caddo,17,7680,9999,9999,Caddo Parish,108296
G2200190,2000,3,7,Louisiana,22,Calcasieu,19,3960,9999,9999,Calcasieu Parish,75995
G2200210,2000,3,7,Louisiana,22,Caldwell,21,9999,9999,9999,Caldwell Parish,5035
G2200230,2000,3,7,Louisiana,22,Cameron,23,9999,9999,9999,Cameron Parish,5336
G2200250,2000,3,7,Louisiana,22,Catahoula,25,9999,9999,9999,Catahoula Parish,5351
G2200270,2000,3,7,Louisiana,22,Claiborne,27,9999,9999,9999,Claiborne Parish,7815
G2200290,2000,3,7,Louisiana,22,Concordia,29,9999,9999,9999,Concordia Parish,9148
G2200310,2000,3,7,Louisiana,22,De Soto,31,9999,9999,9999,De Soto Parish,11204
G2200330,2000,3,7,Louisiana,22,East Baton Rouge,33,760,9999,9999,East Baton Rouge Parish,169073
G2200350,2000,3,7,Louisiana,22,East Carroll,35,9999,9999,9999,East Carroll Parish,3303
G2200370,2000,3,7,Louisiana,22,East Feliciana,37,9999,9999,9999,East Feliciana Parish,7915
G2200390,2000,3,7,Louisiana,22,Evangeline,39,9999,9999,9999,Evangeline Parish,14258
G2200410,2000,3,7,Louisiana,22,Franklin,41,9999,9999,9999,Franklin Parish,8623
G2200430,2000,3,7,Louisiana,22,Grant,43,9999,9999,9999,Grant Parish,8531
G2200450,2000,3,7,Louisiana,22,Iberia,45,9999,9999,9999,Iberia Parish,27844
G2200470,2000,3,7,Louisiana,22,Iberville,47,9999,9999,9999,Iberville Parish,11953
G2200490,2000,3,7,Louisiana,22,Jackson,49,9999,9999,9999,Jackson Parish,7338
G2200510,2000,3,7,Louisiana,22,Jefferson,51,5560,9999,9999,Jefferson Parish,187907
G2200530,2000,3,7,Louisiana,22,Jefferson Davis,53,9999,9999,9999,Jefferson Davis Parish,12824
G2200550,2000,3,7,Louisiana,22,Lafayette,55,3880,9999,9999,Lafayette Parish,78122
G2200570,2000,3,7,Louisiana,22,Lafourche,57,3350,9999,9999,Lafourche Parish,35045
G2200590,2000,3,7,Louisiana,22,La Salle,59,9999,9999,9999,La Salle Parish,6273
G2200610,2000,3,7,Louisiana,22,Lincoln,61,9999,9999,9999,Lincoln Parish,17000
G2200630,2000,3,7,Louisiana,22,Livingston,63,760,9999,9999,Livingston Parish,36212
G2200650,2000,3,7,Louisiana,22,Madison,65,9999,9999,9999,Madison Parish,4979
G2200670,2000,3,7,Louisiana,22,Morehouse,67,9999,9999,9999,Morehouse Parish,12711
G2200690,2000,3,7,Louisiana,22,Natchitoches,69,9999,9999,9999,Natchitoches Parish,16890
G2200710,2000,3,7,Louisiana,22,Orleans,71,5560,9999,9999,Orleans Parish,215091
G2200730,2000,3,7,Louisiana,22,Ouachita,73,5200,9999,9999,Ouachita Parish,60154
G2200750,2000,3,7,Louisiana,22,Plaquemines,75,5560,9999,9999,Plaquemines Parish,10481
G2200770,2000,3,7,Louisiana,22,Pointe Coupee,77,9999,9999,9999,Pointe Coupee Parish,10297
G2200790,2000,3,7,Louisiana,22,Rapides,79,220,9999,9999,Rapides Parish,52038
G2200810,2000,3,7,Louisiana,22,Red River,81,9999,9999,9999,Red River Parish,3988
G2200830,2000,3,7,Louisiana,22,Richland,83,9999,9999,9999,Richland Parish,8335
G2200850,2000,3,7,Louisiana,22,Sabine,85,9999,9999,9999,Sabine Parish,13671
G2200870,2000,3,7,Louisiana,22,St Bernard,87,5560,9999,9999,St. Bernard Parish,26790
G2200890,2000,3,7,Louisiana,22,St Charles,89,5560,9999,9999,St. Charles Parish,17430
G2200910,2000,3,7,Louisiana,22,St Helena,91,9999,9999,9999,St. Helena Parish,5034
G2200930,2000,3,7,Louisiana,22,St James,93,5560,9999,9999,St. James Parish,7605
G2200950,2000,3,7,Louisiana,22,St John The Baptist,95,5560,9999,9999,St. John the Baptist Parish,15532
G2200970,2000,3,7,Louisiana,22,St Landry,97,3880,9999,9999,St. Landry Parish,36216
G2200990,2000,3,7,Louisiana,22,St Martin,99,3880,9999,9999,St. Martin Parish,20245
G2201010,2000,3,7,Louisiana,22,St Mary,101,9999,9999,9999,St. Mary Parish,21650
G2201030,2000,3,7,Louisiana,22,St Tammany,103,5560,9999,9999,St. Tammany Parish,75398
G2201050,2000,3,7,Louisiana,22,Tangipahoa,105,9999,9999,9999,Tangipahoa Parish,40794
G2201070,2000,3,7,Louisiana,22,Tensas,107,9999,9999,9999,Tensas Parish,3359
G2201090,2000,3,7,Louisiana,22,Terrebonne,109,3350,9999,9999,Terrebonne Parish,39928
G2201110,2000,3,7,Louisiana,22,Union,111,9999,9999,9999,Union Parish,10873
G2201130,2000,3,7,Louisiana,22,Vermilion,113,9999,9999,9999,Vermilion Parish,22461
G2201150,2000,3,7,Louisiana,22,Vernon,115,9999,9999,9999,Vernon Parish,21030
G2201170,2000,3,7,Louisiana,22,Washington,117,9999,9999,9999,Washington Parish,19106
G2201190,2000,3,7,Louisiana,22,Webster,119,7680,9999,9999,Webster Parish,18991
G2201210,2000,3,7,Louisiana,22,West Baton Rouge,121,760,9999,9999,West Baton Rouge Parish,8370
G2201230,2000,3,7,Louisiana,22,West Carroll,123,9999,9999,9999,West Carroll Parish,4980
G2201250,2000,3,7,Louisiana,22,West Feliciana,125,9999,9999,9999,West Feliciana Parish,4485
G2201270,2000,3,7,Louisiana,22,Winn,127,9999,9999,9999,Winn Parish,7502
G2300010,2000,1,1,Maine,23,Androscoggin,1,####,9999,4243,Androscoggin County,45960
G2300030,2000,1,1,Maine,23,Aroostook,3,9999,9999,9999,Aroostook County,38719
G2300050,2000,1,1,Maine,23,Cumberland,5,####,9999,6403,Cumberland County,122600
G2300070,2000,1,1,Maine,23,Franklin,7,9999,9999,9999,Franklin County,19159
G2300090,2000,1,1,Maine,23,Hancock,9,9999,9999,9999,Hancock County,33945
G2300110,2000,1,1,Maine,23,Kennebec,11,9999,9999,9999,Kennebec County,56364
G2300130,2000,1,1,Maine,23,Knox,13,9999,9999,9999,Knox County,21612
G2300150,2000,1,1,Maine,23,Lincoln,15,9999,9999,9999,Lincoln County,20849
G2300170,2000,1,1,Maine,23,Oxford,17,9999,9999,9999,Oxford County,32295
G2300190,2000,1,1,Maine,23,Penobscot,19,####,9999,733,Penobscot County,66847
G2300210,2000,1,1,Maine,23,Piscataquis,21,9999,9999,9999,Piscataquis County,13783
G2300230,2000,1,1,Maine,23,Sagadahoc,23,9999,9999,9999,Sagadahoc County,16489
G2300250,2000,1,1,Maine,23,Somerset,25,9999,9999,9999,Somerset County,28222
G2300270,2000,1,1,Maine,23,Waldo,27,####,9999,9999,Waldo County,18904
G2300290,2000,1,1,Maine,23,Washington,29,9999,9999,9999,Washington County,21919
G2300310,2000,1,1,Maine,23,York,31,####,####,9999,York County,94234
G2400010,2000,3,5,Maryland,24,Allegany,1,1900,9999,9999,Allegany County,32984
G2400030,2000,3,5,Maryland,24,Anne Arundel,3,8872,720,9999,Anne Arundel County,186937
G2400050,2000,3,5,Maryland,24,Baltimore,5,8872,720,9999,Baltimore County,313734
G2400090,2000,3,5,Maryland,24,Calvert,9,8872,8840,9999,Calvert County,27576
G2400110,2000,3,5,Maryland,24,Caroline,11,9999,9999,9999,Caroline County,12028
G2400130,2000,3,5,Maryland,24,Carroll,13,8872,720,9999,Carroll County,54260
G2400150,2000,3,5,Maryland,24,Cecil,15,6162,9160,9999,Cecil County,34461
G2400170,2000,3,5,Maryland,24,Charles,17,8872,8840,9999,Charles County,43903
G2400190,2000,3,5,Maryland,24,Dorchester,19,9999,9999,9999,Dorchester County,14681
G2400210,2000,3,5,Maryland,24,Frederick,21,8872,8840,9999,Frederick County,73017
G2400230,2000,3,5,Maryland,24,Garrett,23,9999,9999,9999,Garrett County,16761
G2400250,2000,3,5,Maryland,24,Harford,25,8872,720,9999,Harford County,83146
G2400270,2000,3,5,Maryland,24,Howard,27,8872,720,9999,Howard County,92818
G2400290,2000,3,5,Maryland,24,Kent,29,9999,9999,9999,Kent County,9410
G2400310,2000,3,5,Maryland,24,Montgomery,31,8872,8840,9999,Montgomery County,334632
G2400330,2000,3,5,Maryland,24,Prince Georges,33,8872,8840,9999,Prince George's County,302378
G2400350,2000,3,5,Maryland,24,Queen Anne's,35,8872,720,9999,Queen Anne's County,16674
G2400370,2000,3,5,Maryland,24,St Mary's,37,9999,9999,9999,St. Mary's County,34081
G2400390,2000,3,5,Maryland,24,Somerset,39,9999,9999,9999,Somerset County,10092
G2400410,2000,3,5,Maryland,24,Talbot,41,9999,9999,9999,Talbot County,16500
G2400430,2000,3,5,Maryland,24,Washington,43,8872,3180,9999,Washington County,52972
G2400450,2000,3,5,Maryland,24,Wicomico,45,9999,9999,9999,Wicomico County,34401
G2400470,2000,3,5,Maryland,24,Worcester,47,9999,9999,9999,Worcester County,47360
G2405100,2000,3,5,Maryland,24,Baltimore City,510,8872,720,9999,Baltimore city,300477
G2500010,2000,1,1,Massachusetts,25,Barnstable,1,####,9999,743,Barnstable County,147083
G2500030,2000,1,1,Massachusetts,25,Berkshire,3,####,9999,6323,Berkshire County,66301
G2500050,2000,1,1,Massachusetts,25,Bristol,5,####,####,1123,Bristol County,216918
G2500070,2000,1,1,Massachusetts,25,Dukes,7,9999,9999,9999,Dukes County,14836
G2500090,2000,1,1,Massachusetts,25,Essex,9,####,####,1123,Essex County,287144
G2500110,2000,1,1,Massachusetts,25,Franklin,11,####,9999,9999,Franklin County,31939
G2500130,2000,1,1,Massachusetts,25,Hampden,13,####,####,8003,Hampden County,185876
G2500150,2000,1,1,Massachusetts,25,Hampshire,15,####,9999,8003,Hampshire County,58644
G2500170,2000,1,1,Massachusetts,25,Middlesex,17,1122,####,1123,Middlesex County,576681
G2500190,2000,1,1,Massachusetts,25,Nantucket,19,9999,9999,9999,Nantucket County,9210
G2500210,2000,1,1,Massachusetts,25,Norfolk,21,1122,####,1123,Norfolk County,255154
G2500230,2000,1,1,Massachusetts,25,Plymouth,23,####,####,1123,Plymouth County,181524
G2500250,2000,1,1,Massachusetts,25,Suffolk,25,####,####,1123,Suffolk County,292520
G2500270,2000,1,1,Massachusetts,25,Worcester,27,####,####,1123,Worcester County,298159
G2600010,2000,2,3,Michigan,26,Alcona,1,9999,9999,9999,Alcona County,10584
G2600030,2000,2,3,Michigan,26,Alger,3,9999,9999,9999,Alger County,5964
G2600050,2000,2,3,Michigan,26,Allegan,5,3000,9999,9999,Allegan County,43292
G2600070,2000,2,3,Michigan,26,Alpena,7,9999,9999,9999,Alpena County,15289
G2600090,2000,2,3,Michigan,26,Antrim,9,9999,9999,9999,Antrim County,15090
G2600110,2000,2,3,Michigan,26,Arenac,11,9999,9999,9999,Arenac County,9563
G2600130,2000,2,3,Michigan,26,Baraga,13,9999,9999,9999,Baraga County,4631
G2600150,2000,2,3,Michigan,26,Barry,15,9999,9999,9999,Barry County,23876
G2600170,2000,2,3,Michigan,26,Bay,17,6960,9999,9999,Bay County,46423
G2600190,2000,2,3,Michigan,26,Benzie,19,9999,9999,9999,Benzie County,10312
G2600210,2000,2,3,Michigan,26,Berrien,21,870,9999,9999,Berrien County,73445
G2600230,2000,2,3,Michigan,26,Branch,23,9999,9999,9999,Branch County,19822
G2600250,2000,2,3,Michigan,26,Calhoun,25,3720,9999,9999,Calhoun County,58691
G2600270,2000,2,3,Michigan,26,Cass,27,9999,9999,9999,Cass County,23884
G2600290,2000,2,3,Michigan,26,Charlevoix,29,9999,9999,9999,Charlevoix County,15370
G2600310,2000,2,3,Michigan,26,Cheboygan,31,9999,9999,9999,Cheboygan County,16583
G2600330,2000,2,3,Michigan,26,Chippewa,33,9999,9999,9999,Chippewa County,19430
G2600350,2000,2,3,Michigan,26,Clare,35,9999,9999,9999,Clare County,22229
G2600370,2000,2,3,Michigan,26,Clinton,37,4040,9999,9999,Clinton County,24630
G2600390,2000,2,3,Michigan,26,Crawford,39,9999,9999,9999,Crawford County,10042
G2600410,2000,2,3,Michigan,26,Delta,41,9999,9999,9999,Delta County,19223
G2600430,2000,2,3,Michigan,26,Dickinson,43,9999,9999,9999,Dickinson County,13702
G2600450,2000,2,3,Michigan,26,Eaton,45,4040,9999,9999,Eaton County,42118
G2600470,2000,2,3,Michigan,26,Emmet,47,9999,9999,9999,Emmet County,18554
G2600490,2000,2,3,Michigan,26,Genesee,49,2162,2640,9999,Genesee County,183630
G2600510,2000,2,3,Michigan,26,Gladwin,51,9999,9999,9999,Gladwin County,16828
G2600530,2000,2,3,Michigan,26,Gogebic,53,9999,9999,9999,Gogebic County,10839
G2600550,2000,2,3,Michigan,26,Grand Traverse,55,9999,9999,9999,Grand Traverse County,34842
