GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CBV001
G4804490,1970,Texas,48,Titus,449,Titus,6303
G4804510,1970,Texas,48,Tom Green,451,Tom Green,24892
G4804530,1970,Texas,48,Travis,453,Travis,100562
G4804550,1970,Texas,48,Trinity,455,Trinity,3136
G4804570,1970,Texas,48,Tyler,457,Tyler,5833
G4804590,1970,Texas,48,Upshur,459,Upshur,7465
G4804610,1970,Texas,48,Upton,461,Upton,1819
G4804630,1970,Texas,48,Uvalde,463,Uvalde,6188
G4804650,1970,Texas,48,Val Verde,465,Val Verde,8369
G4804670,1970,Texas,48,Van Zandt,467,Van Zandt,9099
G4804690,1970,Texas,48,Victoria,469,Victoria,16926
G4804710,1970,Texas,48,Walker,471,Walker,7893
G4804730,1970,Texas,48,Waller,473,Waller,4358
G4804750,1970,Texas,48,Ward,475,Ward,4414
G4804770,1970,Texas,48,Washington,477,Washington,7327
G4804790,1970,Texas,48,Webb,479,Webb,19488
G4804810,1970,Texas,48,Wharton,481,Wharton,12203
G4804830,1970,Texas,48,Wheeler,483,Wheeler,2870
G4804850,1970,Texas,48,Wichita,485,Wichita,42211
G4804870,1970,Texas,48,Wilbarger,487,Wilbarger,6162
G4804890,1970,Texas,48,Willacy,489,Willacy,4690
G4804910,1970,Texas,48,Williamson,491,Williamson,13191
G4804930,1970,Texas,48,Wilson,493,Wilson,4328
G4804950,1970,Texas,48,Winkler,495,Winkler,3569
G4804970,1970,Texas,48,Wise,497,Wise,7379
G4804990,1970,Texas,48,Wood,499,Wood,7660
G4805010,1970,Texas,48,Yoakum,501,Yoakum,2469
G4805030,1970,Texas,48,Young,503,Young,6412
G4805050,1970,Texas,48,Zapata,505,Zapata,1627
G4805070,1970,Texas,48,Zavala,507,Zavala,3187
G4900010,1970,Utah,49,Beaver,1,Beaver,1429
G4900030,1970,Utah,49,Box Elder,3,Box Elder,8326
G4900050,1970,Utah,49,Cache,5,Cache,12483
G4900070,1970,Utah,49,Carbon,7,Carbon,5642
G4900090,1970,Utah,49,Daggett,9,Daggett,306
G4900110,1970,Utah,49,Davis,11,Davis,24223
G4900130,1970,Utah,49,Duchesne,13,Duchesne,2348
G4900150,1970,Utah,49,Emery,15,Emery,1766
G4900170,1970,Utah,49,Garfield,17,Garfield,1216
G4900190,1970,Utah,49,Grand,19,Grand,2044
G4900210,1970,Utah,49,Iron,21,Iron,3728
G4900230,1970,Utah,49,Juab,23,Juab,1578
G4900250,1970,Utah,49,Kane,25,Kane,1026
G4900270,1970,Utah,49,Millard,27,Millard,2455
G4900290,1970,Utah,49,Morgan,29,Morgan,1110
G4900310,1970,Utah,49,Piute,31,Piute,476
G4900330,1970,Utah,49,Rich,33,Rich,800
G4900350,1970,Utah,49,Salt Lake,35,Salt Lake,139593
G4900370,1970,Utah,49,San Juan,37,San Juan,2417
G4900390,1970,Utah,49,Sanpete,39,Sanpete,3911
G4900410,1970,Utah,49,Sevier,41,Sevier,3600
G4900430,1970,Utah,49,Summit,43,Summit,2883
G4900450,1970,Utah,49,Tooele,45,Tooele,6455
G4900470,1970,Utah,49,Uintah,47,Uintah,3713
G4900490,1970,Utah,49,Utah,49,Utah,35963
G4900510,1970,Utah,49,Wasatch,51,Wasatch,2447
G4900530,1970,Utah,49,Washington,53,Washington,4387
G4900550,1970,Utah,49,Wayne,55,Wayne,556
G4900570,1970,Utah,49,Weber,57,Weber,38884
G5000010,1970,Vermont,50,Addison,1,Addison,8535
G5000030,1970,Vermont,50,Bennington,3,Bennington,11900
G5000050,1970,Vermont,50,Caledonia,5,Caledonia,8859
G5000070,1970,Vermont,50,Chittenden,7,Chittenden,30668
G5000090,1970,Vermont,50,Essex,9,Essex,2590
G5000110,1970,Vermont,50,Franklin,11,Franklin,11416
G5000130,1970,Vermont,50,Grand Isle,13,Grand Isle,2618
G5000150,1970,Vermont,50,Lamoille,15,Lamoille,4989
G5000170,1970,Vermont,50,Orange,17,Orange,7018
G5000190,1970,Vermont,50,Orleans,19,Orleans,8637
G5000210,1970,Vermont,50,Rutland,21,Rutland,19555
G5000230,1970,Vermont,50,Washington,23,Washington,16258
G5000250,1970,Vermont,50,Windham,25,Windham,14517
G5000270,1970,Vermont,50,Windsor,27,Windsor,17508
G5100010,1970,Virginia,51,Accomack,1,Accomack,11709
G5100030,1970,Virginia,51,Albemarle,3,Albemarle,11716
G5100050,1970,Virginia,51,Alleghany,5,Alleghany,4127
G5100070,1970,Virginia,51,Amelia,7,Amelia,2328
G5100090,1970,Virginia,51,Amherst,9,Amherst,6955
G5100110,1970,Virginia,51,Appomattox,11,Appomattox,3290
G5100130,1970,Virginia,51,Arlington,13,Arlington,71245
G5100150,1970,Virginia,51,Augusta,15,Augusta,13997
G5100170,1970,Virginia,51,Bath,17,Bath,2233
G5100190,1970,Virginia,51,Bedford,19,Bedford,8888
G5100210,1970,Virginia,51,Bland,21,Bland,1875
G5100230,1970,Virginia,51,Botetourt,23,Botetourt,6151
G5100250,1970,Virginia,51,Brunswick,25,Brunswick,4966
G5100270,1970,Virginia,51,Buchanan,27,Buchanan,8987
G5100290,1970,Virginia,51,Buckingham,29,Buckingham,3371
G5100310,1970,Virginia,51,Campbell,31,Campbell,13589
G5100330,1970,Virginia,51,Caroline,33,Caroline,4111
G5100350,1970,Virginia,51,Carroll,35,Carroll,8121
G5100360,1970,Virginia,51,Charles City,36,Charles City,1578
G5100370,1970,Virginia,51,Charlotte,37,Charlotte,3785
G5100410,1970,Virginia,51,Chesterfield,41,Chesterfield,22498
G5100430,1970,Virginia,51,Clarke,43,Clarke,3025
G5100450,1970,Virginia,51,Craig,45,Craig,1375
G5100470,1970,Virginia,51,Culpeper,47,Culpeper,5846
G5100490,1970,Virginia,51,Cumberland,49,Cumberland,2090
G5100510,1970,Virginia,51,Dickenson,51,Dickenson,5072
G5100530,1970,Virginia,51,Dinwiddie,53,Dinwiddie,6198
G5100570,1970,Virginia,51,Essex,57,Essex,2785
G5100590,1970,Virginia,51,Fairfax,59,Fairfax,130819
G5100610,1970,Virginia,51,Fauquier,61,Fauquier,8429
G5100630,1970,Virginia,51,Floyd,63,Floyd,3603
G5100650,1970,Virginia,51,Fluvanna,65,Fluvanna,2505
G5100670,1970,Virginia,51,Franklin,67,Franklin,8760
G5100690,1970,Virginia,51,Frederick,69,Frederick,9483
G5100710,1970,Virginia,51,Giles,71,Giles,5637
G5100730,1970,Virginia,51,Gloucester,73,Gloucester,5254
G5100750,1970,Virginia,51,Goochland,75,Goochland,2876
G5100770,1970,Virginia,51,Grayson,77,Grayson,5596
G5100790,1970,Virginia,51,Greene,79,Greene,1625
G5100810,1970,Virginia,51,Greensville,81,Greensville,2814
G5100830,1970,Virginia,51,Halifax,83,Halifax,9489
G5100850,1970,Virginia,51,Hanover,85,Hanover,10947
G5100870,1970,Virginia,51,Henrico,87,Henrico,49527
G5100890,1970,Virginia,51,Henry,89,Henry,15658
G5100910,1970,Virginia,51,Highland,91,Highland,1169
G5100930,1970,Virginia,51,Isle Of Wight,93,Isle Of Wight,5432
G5100950,1970,Virginia,51,James City,95,James City,5030
G5100970,1970,Virginia,51,King And Queen,97,King And Queen,1828
G5100990,1970,Virginia,51,King George,99,King George,2719
G5101010,1970,Virginia,51,King William,101,King William,2418
G5101030,1970,Virginia,51,Lancaster,103,Lancaster,3897
G5101050,1970,Virginia,51,Lee,105,Lee,7260
G5101070,1970,Virginia,51,Loudoun,107,Loudoun,11400
G5101090,1970,Virginia,51,Louisa,109,Louisa,4868
G5101110,1970,Virginia,51,Lunenburg,111,Lunenberg,3998
G5101130,1970,Virginia,51,Madison,113,Madison,3000
G5101150,1970,Virginia,51,Matthews,115,Mathews,3350
G5101170,1970,Virginia,51,Mecklenburg,117,Mecklenburg,9783
G5101190,1970,Virginia,51,Middlesex,119,Middlesex,3512
G5101210,1970,Virginia,51,Montgomery,121,Montgomery,14534
G5101230,1970,Virginia,51,Nansemond,123,Nansemond,10275
G5101250,1970,Virginia,51,Nelson,125,Nelson,4001
G5101270,1970,Virginia,51,New Kent,127,New Kent,1632
G5101310,1970,Virginia,51,Northampton,131,Northampton,5740
G5101330,1970,Virginia,51,Northumberland,133,Northumberland,4337
G5101350,1970,Virginia,51,Nottoway,135,Nottoway,4783
G5101370,1970,Virginia,51,Orange,137,Orange,4904
G5101390,1970,Virginia,51,Page,139,Page,5901
G5101410,1970,Virginia,51,Patrick,141,Patrick,5450
G5101430,1970,Virginia,51,Pittsylvania,143,Pittsylvania,17975
G5101450,1970,Virginia,51,Powhatan,145,Powhatan,1971
G5101470,1970,Virginia,51,Prince Edward,147,Prince Edward,4348
G5101490,1970,Virginia,51,Prince George,149,Prince George,5902
G5101530,1970,Virginia,51,Prince William,153,Prince William,29891
G5101550,1970,Virginia,51,Pulaski,155,Pulaski,10101
G5101570,1970,Virginia,51,Rappahannock,157,Rappahannock,2021
G5101590,1970,Virginia,51,Richmond,159,Richmond,2115
G5101610,1970,Virginia,51,Roanoke,161,Roanoke,21291
G5101630,1970,Virginia,51,Rockbridge,163,Rockbridge,5582
G5101650,1970,Virginia,51,Rockingham,165,Rockingham,15248
G5101670,1970,Virginia,51,Russell,167,Russell,7589
G5101690,1970,Virginia,51,Scott,169,Scott,8089
G5101710,1970,Virginia,51,Shenandoah,171,Shenandoah,8752
G5101730,1970,Virginia,51,Smyth,173,Smyth,9707
G5101750,1970,Virginia,51,Southampton,175,Southampton,5442
G5101770,1970,Virginia,51,Spotsylvania,177,Spotsylvania,5201
G5101790,1970,Virginia,51,Stafford,179,Stafford,7271
G5101810,1970,Virginia,51,Surry,181,Surry,2041
G5101830,1970,Virginia,51,Sussex,183,Sussex,3263
G5101850,1970,Virginia,51,Tazewell,185,Tazewell,12853
G5101870,1970,Virginia,51,Warren,187,Warren,5996
G5101910,1970,Virginia,51,Washington,191,Washington,13522
G5101930,1970,Virginia,51,Westmoreland,193,Westmoreland,5615
G5101950,1970,Virginia,51,Wise,195,Wise,11549
G5101970,1970,Virginia,51,Wythe,197,Wythe,7246
G5101990,1970,Virginia,51,York,199,York,9257
G5105100,1970,Virginia,51,Alexandria City,510,Alexandria City,44426
G5105150,1970,Virginia,51,Bedford City,515,Bedford City,2057
G5105200,1970,Virginia,51,Bristol City,520,Bristol City,5058
G5105300,1970,Virginia,51,Buena Vista City,530,Buena Vista City,1980
G5105400,1970,Virginia,51,Charlottesville City,540,Charlottesville City,14231
G5105500,1970,Virginia,51,Chesapeake City,550,Chesapeake City,25865
G5105600,1970,Virginia,51,Clifton Forge City,560,Clifton Forge City,2013
G5105700,1970,Virginia,51,Colonial Heights City,570,Colonial Heights City,4892
G5105800,1970,Virginia,51,Covington City,580,Covington City,3559
G5105900,1970,Virginia,51,Danville City,590,Danville City,16268
G5105950,1970,Virginia,51,Emporia City,595,Emporia City,1814
G5106000,1970,Virginia,51,Fairfax City,600,Fairfax City,6261
G5106100,1970,Virginia,51,Falls Church City,610,Falls Church City,3764
G5106200,1970,Virginia,51,Franklin City,620,Franklin City,2206
G5106300,1970,Virginia,51,Fredericksburg City,630,Fredericksburg City,4800
G5106400,1970,Virginia,51,Galax City,640,Galax City,2281
G5106500,1970,Virginia,51,Hampton City,650,Hampton City,36556
G5106600,1970,Virginia,51,Harrisonburg City,660,Harrisonburg City,4512
G5106700,1970,Virginia,51,Hopewell City,670,Hopewell City,7642
G5106780,1970,Virginia,51,Lexington City,678,Lexington City,2221
G5106800,1970,Virginia,51,Lynchburg City,680,Lynchburg City,18341
G5106900,1970,Virginia,51,Martinsville City,690,Martinsville City,6350
G5107000,1970,Virginia,51,Newport News City,700,Newport News City,41696
G5107100,1970,Virginia,51,Norfolk City,710,Norfolk City,91065
G5107200,1970,Virginia,51,Norton City,720,Norton City,1449
G5107300,1970,Virginia,51,Petersburg City,730,Petersburg City,11966
G5107400,1970,Virginia,51,Portsmouth City,740,Portsmouth City,36475
G5107500,1970,Virginia,51,Radford City,750,Radford City,3283
G5107600,1970,Virginia,51,Richmond City,760,Richmond City,87083
G5107700,1970,Virginia,51,Roanoke City,770,Roanoke City,33513
G5107750,1970,Virginia,51,Salem City,775,Salem City,6921
G5107800,1970,Virginia,51,South Boston City,780,South Boston City,2407
G5107900,1970,Virginia,51,Staunton City,790,Staunton City,7734
G5108000,1970,Virginia,51,Suffolk City,800,Suffolk City,3609
G5108100,1970,Virginia,51,Virginia Beach City,810,Virginia Beach City,47960
G5108200,1970,Virginia,51,Waynesboro City,820,Waynesboro City,5521
G5108300,1970,Virginia,51,Williamsburg City,830,Williamsburg City,2613
G5108400,1970,Virginia,51,Winchester City,840,Winchester City,5279
G5300010,1970,Washington,53,Adams,1,Adams,3936
G5300030,1970,Washington,53,Asotin,3,Asotin,5068
G5300050,1970,Washington,53,Benton,5,Benton,21826
G5300070,1970,Washington,53,Chelan,7,Chelan,18487
G5300090,1970,Washington,53,Clallam,9,Clallam,12842
G5300110,1970,Washington,53,Clark,11,Clark,42916
G5300130,1970,Washington,53,Columbia,13,Columbia,1845
G5300150,1970,Washington,53,Cowlitz,15,Cowlitz,23512
G5300170,1970,Washington,53,Douglas,17,Douglas,6211
G5300190,1970,Washington,53,Ferry,19,Ferry,1553
G5300210,1970,Washington,53,Franklin,21,Franklin,8425
G5300230,1970,Washington,53,Garfield,23,Garfield,1138
G5300250,1970,Washington,53,Grant,25,Grant,14825
G5300270,1970,Washington,53,Grays Harbor,27,Grays Harbor,22174
G5300290,1970,Washington,53,Island,29,Island,12084
G5300310,1970,Washington,53,Jefferson,31,Jefferson,4882
G5300330,1970,Washington,53,King,33,King,423783
G5300350,1970,Washington,53,Kitsap,35,Kitsap,36095
G5300370,1970,Washington,53,Kittitas,37,Kittitas,9127
G5300390,1970,Washington,53,Klikatat,39,Klickitat,4668
G5300410,1970,Washington,53,Lewis,41,Lewis,16690
G5300430,1970,Washington,53,Lincoln,43,Lincoln,3827
G5300450,1970,Washington,53,Mason,45,Mason,10591
G5300470,1970,Washington,53,Okanogan,47,Okanogan,11532
G5300490,1970,Washington,53,Pacific,49,Pacific,7677
G5300510,1970,Washington,53,Pend Oreille,51,Pend Oreille,3258
G5300530,1970,Washington,53,Pierce,53,Pierce,133290
G5300550,1970,Washington,53,San Juan,55,San Juan,2673
G5300570,1970,Washington,53,Skagit,57,Skagit,19575
G5300590,1970,Washington,53,Skamania,59,Skamania,2174
G5300610,1970,Washington,53,Snohomish,61,Snohomish,89425
G5300630,1970,Washington,53,Spokane,63,Spokane,99869
G5300650,1970,Washington,53,Stevens,65,Stevens,7167
G5300670,1970,Washington,53,Thurston,67,Thurston,28354
G5300690,1970,Washington,53,Wahkiakum,69,Wahkiakum,1279
G5300710,1970,Washington,53,Walla Walla,71,Walla Walla,14559
G5300730,1970,Washington,53,Whatcom,73,Whatcom,30412
G5300750,1970,Washington,53,Whitman,75,Whitman,11480
G5300770,1970,Washington,53,Yakima,77,Yakima,51246
G5400010,1970,West Virginia,54,Barbour,1,Barbour,5158
G5400030,1970,West Virginia,54,Berkeley,3,Berkeley,12480
G5400050,1970,West Virginia,54,Boone,5,Boone,8105
G5400070,1970,West Virginia,54,Braxton,7,Braxton,4709
G5400090,1970,West Virginia,54,Brooke,9,Brooke,9341
G5400110,1970,West Virginia,54,Cabell,11,Cabell,37847
G5400130,1970,West Virginia,54,Calhoun,13,Calhoun,2484
G5400150,1970,West Virginia,54,Clay,15,Clay,3330
G5400170,1970,West Virginia,54,Doddridge,17,Doddridge,2532
G5400190,1970,West Virginia,54,Fayette,19,Fayette,16918
G5400210,1970,West Virginia,54,Gilmer,21,Gilmer,2662
G5400230,1970,West Virginia,54,Grant,23,Grant,2972
G5400250,1970,West Virginia,54,Greenbrier,25,Greenbrier,11698
G5400270,1970,West Virginia,54,Hampshire,27,Hampshire,4964
G5400290,1970,West Virginia,54,Hancock,29,Hancock,12491
G5400310,1970,West Virginia,54,Hardy,31,Hardy,3339
G5400330,1970,West Virginia,54,Harrison,33,Harrison,26061
G5400350,1970,West Virginia,54,Jackson,35,Jackson,6902
G5400370,1970,West Virginia,54,Jefferson,37,Jefferson,7413
G5400390,1970,West Virginia,54,Kanawha,39,Kanawha,78687
G5400410,1970,West Virginia,54,Lewis,41,Lewis,5855
G5400430,1970,West Virginia,54,Lincoln,43,Lincoln,5976
G5400450,1970,West Virginia,54,Logan,45,Logan,14574
G5400470,1970,West Virginia,54,McDowell,47,Mc Dowell,15541
G5400490,1970,West Virginia,54,Marion,49,Marion,22197
G5400510,1970,West Virginia,54,Marshall,51,Marshall,12346
G5400530,1970,West Virginia,54,Mason,53,Mason,8239
G5400550,1970,West Virginia,54,Mercer,55,Mercer,21681
G5400570,1970,West Virginia,54,Mineral,57,Mineral,7846
G5400590,1970,West Virginia,54,Mingo,59,Mingo,9977
G5400610,1970,West Virginia,54,Monongalia,61,Monongalia,21137
G5400630,1970,West Virginia,54,Monroe,63,Monroe,3857
G5400650,1970,West Virginia,54,Morgan,65,Morgan,3412
G5400670,1970,West Virginia,54,Nicholas,67,Nicholas,7426
G5400690,1970,West Virginia,54,Ohio,69,Ohio,22401
G5400710,1970,West Virginia,54,Pendleton,71,Pendleton,2582
G5400730,1970,West Virginia,54,Pleasants,73,Pleasants,2313
G5400750,1970,West Virginia,54,Pocahontas,75,Pocahontas,3546
G5400770,1970,West Virginia,54,Preston,77,Preston,8671
G5400790,1970,West Virginia,54,Putnam,79,Putnam,9091
G5400810,1970,West Virginia,54,Raleigh,81,Raleigh,23370
G5400830,1970,West Virginia,54,Randolph,83,Randolph,8534
G5400850,1970,West Virginia,54,Ritchie,85,Ritchie,3744
G5400870,1970,West Virginia,54,Roane,87,Roane,5034
G5400890,1970,West Virginia,54,Summers,89,Summers,5365
G5400910,1970,West Virginia,54,Taylor,91,Taylor,5153
G5400930,1970,West Virginia,54,Tucker,93,Tucker,2788
G5400950,1970,West Virginia,54,Tyler,95,Tyler,3521
G5400970,1970,West Virginia,54,Upshur,97,Upshur,6633
G5400990,1970,West Virginia,54,Wayne,99,Wayne,12358
G5401010,1970,West Virginia,54,Webster,101,Webster,3598
G5401030,1970,West Virginia,54,Wetzel,103,Wetzel,7021
G5401050,1970,West Virginia,54,Wirt,105,Wirt,1727
G5401070,1970,West Virginia,54,Wood,107,Wood,29518
G5401090,1970,West Virginia,54,Wyoming,109,Wyoming,8844
G5500030,1970,Wisconsin,55,Ashland,3,Ashland,6516
G5500050,1970,Wisconsin,55,Barron,5,Barron,12673
G5500070,1970,Wisconsin,55,Bayfield,7,Bayfield,6789
G5500090,1970,Wisconsin,55,Brown,9,Brown,45198
G5500110,1970,Wisconsin,55,Buffalo,11,Buffalo,4597
G5500130,1970,Wisconsin,55,Burnett,13,Burnett,6698
G5500150,1970,Wisconsin,55,Calumet,15,Calumet,7884
G5500170,1970,Wisconsin,55,Chippewa,17,Chippewa,14999
G5500190,1970,Wisconsin,55,Clark,19,Clark,9913
G5500210,1970,Wisconsin,55,Columbia,21,Columbia,14367
G5500230,1970,Wisconsin,55,Crawford,23,Crawford,5207
G5500250,1970,Wisconsin,55,Dane,25,Dane,92442
G5500270,1970,Wisconsin,55,Dodge,27,Dodge,21786
G5500290,1970,Wisconsin,55,Door,29,Door,10779
G5500310,1970,Wisconsin,55,Douglas,31,Douglas,16882
G5500330,1970,Wisconsin,55,Dunn,33,Dunn,8990
G5500350,1970,Wisconsin,55,Eau Claire,35,Eau Claire,21209
G5500370,1970,Wisconsin,55,Florence,37,Florence,2118
G5500390,1970,Wisconsin,55,Fond du Lac,39,Fond Du Lac,25881
G5500410,1970,Wisconsin,55,Forest,41,Forest,4583
G5500430,1970,Wisconsin,55,Grant,43,Grant,14451
G5500450,1970,Wisconsin,55,Green,45,Green,8889
G5500470,1970,Wisconsin,55,Green Lake,47,Green Lake,6859
G5500490,1970,Wisconsin,55,Iowa,49,Iowa,6150
G5500510,1970,Wisconsin,55,Iron,51,Iron,3747
G5500530,1970,Wisconsin,55,Jackson,53,Jackson,5649
G5500550,1970,Wisconsin,55,Jefferson,55,Jefferson,19198
G5500570,1970,Wisconsin,55,Juneau,57,Juneau,6954
G5500590,1970,Wisconsin,55,Kenosha,59,Kenosha,39110
G5500610,1970,Wisconsin,55,Kewaunee,61,Kewaunee,5888
G5500630,1970,Wisconsin,55,La Crosse,63,La Crosse,25433
G5500650,1970,Wisconsin,55,Lafayette,65,Lafayette,5358
G5500670,1970,Wisconsin,55,Langlade,67,Langlade,7819
G5500690,1970,Wisconsin,55,Lincoln,69,Lincoln,9809
G5500710,1970,Wisconsin,55,Manitowoc,71,Manitowoc,25411
G5500730,1970,Wisconsin,55,Marathon,73,Marathon,29771
G5500750,1970,Wisconsin,55,Marinette,75,Marinette,15487
G5500770,1970,Wisconsin,55,Marquette,77,Marquette,4675
G5500780,1970,Wisconsin,55,Menominee,78,Menominee,704
G5500790,1970,Wisconsin,55,Milwaukee,79,Milwaukee,349764
G5500810,1970,Wisconsin,55,Monroe,81,Monroe,10168
G5500830,1970,Wisconsin,55,Oconto,83,Oconto,11947
G5500850,1970,Wisconsin,55,Oneida,85,Oneida,14977
G5500870,1970,Wisconsin,55,Outagamie,87,Outagamie,33628
G5500890,1970,Wisconsin,55,Ozaukee,89,Ozaukee,15339
G5500910,1970,Wisconsin,55,Pepin,91,Pepin,2357
G5500930,1970,Wisconsin,55,Pierce,93,Pierce,7826
G5500950,1970,Wisconsin,55,Polk,95,Polk,11799
G5500970,1970,Wisconsin,55,Portage,97,Portage,13808
G5500990,1970,Wisconsin,55,Price,99,Price,6151
G5501010,1970,Wisconsin,55,Racine,101,Racine,52829
G5501030,1970,Wisconsin,55,Richland,103,Richland,5928
G5501050,1970,Wisconsin,55,Rock,105,Rock,41814
G5501070,1970,Wisconsin,55,Rusk,107,Rusk,5476
G5501090,1970,Wisconsin,55,St Croix,109,St Croix,10376
G5501110,1970,Wisconsin,55,Sauk,111,Sauk,13654
G5501130,1970,Wisconsin,55,Sawyer,113,Sawyer,6452
G5501150,1970,Wisconsin,55,Shawano,115,Shawano,12088
G5501170,1970,Wisconsin,55,Sheboygan,117,Sheboygan,31207
G5501190,1970,Wisconsin,55,Taylor,119,Taylor,5517
G5501210,1970,Wisconsin,55,Trempealeau,121,Trempealeau,7639
G5501230,1970,Wisconsin,55,Vernon,123,Vernon,8448
G5501250,1970,Wisconsin,55,Vilas,125,Vilas,9823
G5501270,1970,Wisconsin,55,Walworth,127,Walworth,25773
G5501290,1970,Wisconsin,55,Washburn,129,Washburn,5736
G5501310,1970,Wisconsin,55,Washington,131,Washington,18692
G5501330,1970,Wisconsin,55,Waukesha,133,Waukesha,65249
G5501350,1970,Wisconsin,55,Waupaca,135,Waupaca,13974
G5501370,1970,Wisconsin,55,Waushara,137,Waushara,8037
G5501390,1970,Wisconsin,55,Winnebago,139,Winnebago,40131
G5501410,1970,Wisconsin,55,Wood,141,Wood,19744
G5600010,1970,Wyoming,56,Albany,1,Albany,8800
G5600030,1970,Wyoming,56,Big Horn,3,Big Horn,3775
G5600050,1970,Wyoming,56,Campbell,5,Campbell,3951
G5600070,1970,Wyoming,56,Carbon,7,Carbon,5071
G5600090,1970,Wyoming,56,Converse,9,Converse,2291
G5600110,1970,Wyoming,56,Crook,11,Crook,1617
G5600130,1970,Wyoming,56,Fremont,13,Fremont,8814
G5600150,1970,Wyoming,56,Goshen,15,Goshen,4095
G5600170,1970,Wyoming,56,Hot Springs,17,Hot Springs,1984
G5600190,1970,Wyoming,56,Johnson,19,Johnson,2255
G5600210,1970,Wyoming,56,Laramie,21,Laramie,19437
G5600230,1970,Wyoming,56,Lincoln,23,Lincoln,2942
G5600250,1970,Wyoming,56,Natrona,25,Natrona,17324
G5600270,1970,Wyoming,56,Niobrara,27,Niobrara,1330
G5600290,1970,Wyoming,56,Park,29,Park,6193
G5600310,1970,Wyoming,56,Platte,31,Platte,2448
G5600330,1970,Wyoming,56,Sheridan,33,Sheridan,6893
G5600350,1970,Wyoming,56,Sublette,35,Sublette,1537
G5600370,1970,Wyoming,56,Sweetwater,37,Sweetwater,6516
G5600390,1970,Wyoming,56,Teton,39,Teton,1995
G5600410,1970,Wyoming,56,Uinta,41,Uinta,2204
G5600430,1970,Wyoming,56,Washakie,43,Washakie,2659
G5600450,1970,Wyoming,56,Weston,45,Weston,2192
