GISJOIN,YEAR,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,ANPSADPI,ESA001
G2200970,1990,St Landry,97,,7,9999,,9999,3,Louisiana,22,,,,St. Landry Parish,31137
G2200990,1990,St Martin,99,,7,3880,,9999,3,Louisiana,22,,,,St. Martin Parish,17592
G2201010,1990,St Mary,101,,7,9999,,9999,3,Louisiana,22,,,,St. Mary Parish,21884
G2201030,1990,St Tammany,103,,7,5560,,9999,3,Louisiana,22,,,,St. Tammany Parish,57993
G2201050,1990,Tangipahoa,105,,7,9999,,9999,3,Louisiana,22,,,,Tangipahoa Parish,33640
G2201070,1990,Tensas,107,,7,9999,,9999,3,Louisiana,22,,,,Tensas Parish,3334
G2201090,1990,Terrebonne,109,,7,3350,,9999,3,Louisiana,22,,,,Terrebonne Parish,35416
G2201110,1990,Union,111,,7,9999,,9999,3,Louisiana,22,,,,Union Parish,9304
G2201130,1990,Vermilion,113,,7,9999,,9999,3,Louisiana,22,,,,Vermilion Parish,20361
G2201150,1990,Vernon,115,,7,9999,,9999,3,Louisiana,22,,,,Vernon Parish,21622
G2201170,1990,Washington,117,,7,9999,,9999,3,Louisiana,22,,,,Washington Parish,17617
G2201190,1990,Webster,119,,7,9999,,9999,3,Louisiana,22,,,,Webster Parish,18365
G2201210,1990,West Baton Rouge,121,,7,760,,9999,3,Louisiana,22,,,,West Baton Rouge Parish,7298
G2201230,1990,West Carroll,123,,7,9999,,9999,3,Louisiana,22,,,,West Carroll Parish,4831
G2201250,1990,West Feliciana,125,,7,9999,,9999,3,Louisiana,22,,,,West Feliciana Parish,3392
G2201270,1990,Winn,127,,7,9999,,9999,3,Louisiana,22,,,,Winn Parish,7006
G2300010,1990,Androscoggin,1,,1,####,,9999,1,Maine,23,,,,Androscoggin County,43815
G2300030,1990,Aroostook,3,,1,9999,,9999,1,Maine,23,,,,Aroostook County,38421
G2300050,1990,Cumberland,5,,1,####,,9999,1,Maine,23,,,,Cumberland County,109890
G2300070,1990,Franklin,7,,1,9999,,9999,1,Maine,23,,,,Franklin County,17280
G2300090,1990,Hancock,9,,1,9999,,9999,1,Maine,23,,,,Hancock County,30396
G2300110,1990,Kennebec,11,,1,9999,,9999,1,Maine,23,,,,Kennebec County,51648
G2300130,1990,Knox,13,,1,9999,,9999,1,Maine,23,,,,Knox County,19009
G2300150,1990,Lincoln,15,,1,9999,,9999,1,Maine,23,,,,Lincoln County,17538
G2300170,1990,Oxford,17,,1,9999,,9999,1,Maine,23,,,,Oxford County,29689
G2300190,1990,Penobscot,19,,1,####,,9999,1,Maine,23,,,,Penobscot County,61359
G2300210,1990,Piscataquis,21,,1,9999,,9999,1,Maine,23,,,,Piscataquis County,13194
G2300230,1990,Sagadahoc,23,,1,9999,,9999,1,Maine,23,,,,Sagadahoc County,14633
G2300250,1990,Somerset,25,,1,9999,,9999,1,Maine,23,,,,Somerset County,24927
G2300270,1990,Waldo,27,,1,####,,9999,1,Maine,23,,,,Waldo County,16181
G2300290,1990,Washington,29,,1,9999,,9999,1,Maine,23,,,,Washington County,19124
G2300310,1990,York,31,,1,####,,9999,1,Maine,23,,,,York County,79941
G2400010,1990,Allegany,1,,5,1900,,9999,3,Maryland,24,,,,Allegany County,32513
G2400030,1990,Anne Arundel,3,,5,720,,9999,3,Maryland,24,,,,Anne Arundel County,157194
G2400050,1990,Baltimore,5,,5,720,,9999,3,Maryland,24,,,,Baltimore County,281553
G2400090,1990,Calvert,9,,5,8840,,9999,3,Maryland,24,,,,Calvert County,18974
G2400110,1990,Caroline,11,,5,9999,,9999,3,Maryland,24,,,,Caroline County,10745
G2400130,1990,Carroll,13,,5,720,,9999,3,Maryland,24,,,,Carroll County,43553
G2400150,1990,Cecil,15,,5,6162,,9160,3,Maryland,24,,,,Cecil County,27656
G2400170,1990,Charles,17,,5,8840,,9999,3,Maryland,24,,,,Charles County,34487
G2400190,1990,Dorchester,19,,5,9999,,9999,3,Maryland,24,,,,Dorchester County,14269
G2400210,1990,Frederick,21,,5,8840,,9999,3,Maryland,24,,,,Frederick County,54872
G2400230,1990,Garrett,23,,5,9999,,9999,3,Maryland,24,,,,Garrett County,14119
G2400250,1990,Harford,25,,5,720,,9999,3,Maryland,24,,,,Harford County,66446
G2400270,1990,Howard,27,,5,720,,9999,3,Maryland,24,,,,Howard County,72583
G2400290,1990,Kent,29,,5,9999,,9999,3,Maryland,24,,,,Kent County,8181
G2400310,1990,Montgomery,31,,5,8840,,9999,3,Maryland,24,,,,Montgomery County,295723
G2400330,1990,Prince Georges,33,,5,8840,,9999,3,Maryland,24,,,,Prince George's County,270090
G2400350,1990,Queen Anne's,35,,5,720,,9999,3,Maryland,24,,,,Queen Anne's County,13944
G2400370,1990,St Mary's,37,,5,9999,,9999,3,Maryland,24,,,,St. Mary's County,27863
G2400390,1990,Somerset,39,,5,9999,,9999,3,Maryland,24,,,,Somerset County,9393
G2400410,1990,Talbot,41,,5,9999,,9999,3,Maryland,24,,,,Talbot County,14697
G2400430,1990,Washington,43,,5,3180,,9999,3,Maryland,24,,,,Washington County,47448
G2400450,1990,Wicomico,45,,5,9999,,9999,3,Maryland,24,,,,Wicomico County,30108
G2400470,1990,Worcester,47,,5,9999,,9999,3,Maryland,24,,,,Worcester County,41800
G2405100,1990,Baltimore City,510,,5,720,,9999,3,Maryland,24,,,,Baltimore city,303706
G2500010,1990,Barnstable,1,,1,9999,,9999,1,Massachusetts,25,,,,Barnstable County,135192
G2500030,1990,Berkshire,3,,1,####,,9999,1,Massachusetts,25,,,,Berkshire County,64324
G2500050,1990,Bristol,5,,1,####,,####,1,Massachusetts,25,,,,Bristol County,201235
G2500070,1990,Dukes,7,,1,9999,,9999,1,Massachusetts,25,,,,Dukes County,11604
G2500090,1990,Essex,9,,1,####,,####,1,Massachusetts,25,,,,Essex County,271977
G2500110,1990,Franklin,11,,1,9999,,9999,1,Massachusetts,25,,,,Franklin County,30394
G2500130,1990,Hampden,13,,1,####,,9999,1,Massachusetts,25,,,,Hampden County,180025
G2500150,1990,Hampshire,15,,1,####,,9999,1,Massachusetts,25,,,,Hampshire County,53068
G2500170,1990,Middlesex,17,,1,####,,####,1,Massachusetts,25,,,,Middlesex County,543796
G2500190,1990,Nantucket,19,,1,9999,,9999,1,Massachusetts,25,,,,Nantucket County,7021
G2500210,1990,Norfolk,21,,1,####,,####,1,Massachusetts,25,,,,Norfolk County,236816
G2500230,1990,Plymouth,23,,1,####,,####,1,Massachusetts,25,,,,Plymouth County,168555
G2500250,1990,Suffolk,25,,1,1122,,1120,1,Massachusetts,25,,,,Suffolk County,289276
G2500270,1990,Worcester,27,,1,####,,####,1,Massachusetts,25,,,,Worcester County,279428
G2600010,1990,Alcona,1,,3,9999,,9999,2,Michigan,26,,,,Alcona County,10414
G2600030,1990,Alger,3,,3,9999,,9999,2,Michigan,26,,,,Alger County,5775
G2600050,1990,Allegan,5,,3,9999,,9999,2,Michigan,26,,,,Allegan County,36395
G2600070,1990,Alpena,7,,3,9999,,9999,2,Michigan,26,,,,Alpena County,14431
G2600090,1990,Antrim,9,,3,9999,,9999,2,Michigan,26,,,,Antrim County,13145
G2600110,1990,Arenac,11,,3,9999,,9999,2,Michigan,26,,,,Arenac County,8891
G2600130,1990,Baraga,13,,3,9999,,9999,2,Michigan,26,,,,Baraga County,4684
G2600150,1990,Barry,15,,3,9999,,9999,2,Michigan,26,,,,Barry County,20887
G2600170,1990,Bay,17,,3,6960,,9999,2,Michigan,26,,,,Bay County,44234
G2600190,1990,Benzie,19,,3,9999,,9999,2,Michigan,26,,,,Benzie County,8557
G2600210,1990,Berrien,21,,3,870,,9999,2,Michigan,26,,,,Berrien County,69532
G2600230,1990,Branch,23,,3,9999,,9999,2,Michigan,26,,,,Branch County,18449
G2600250,1990,Calhoun,25,,3,780,,9999,2,Michigan,26,,,,Calhoun County,55619
G2600270,1990,Cass,27,,3,9999,,9999,2,Michigan,26,,,,Cass County,22644
G2600290,1990,Charlevoix,29,,3,9999,,9999,2,Michigan,26,,,,Charlevoix County,13119
G2600310,1990,Cheboygan,31,,3,9999,,9999,2,Michigan,26,,,,Cheboygan County,14090
G2600330,1990,Chippewa,33,,3,9999,,9999,2,Michigan,26,,,,Chippewa County,18023
G2600350,1990,Clare,35,,3,9999,,9999,2,Michigan,26,,,,Clare County,19135
G2600370,1990,Clinton,37,,3,4040,,9999,2,Michigan,26,,,,Clinton County,20959
G2600390,1990,Crawford,39,,3,9999,,9999,2,Michigan,26,,,,Crawford County,8727
G2600410,1990,Delta,41,,3,9999,,9999,2,Michigan,26,,,,Delta County,17928
G2600430,1990,Dickinson,43,,3,9999,,9999,2,Michigan,26,,,,Dickinson County,12902
G2600450,1990,Eaton,45,,3,4040,,9999,2,Michigan,26,,,,Eaton County,35517
G2600470,1990,Emmet,47,,3,9999,,9999,2,Michigan,26,,,,Emmet County,14731
G2600490,1990,Genesee,49,,3,2640,,9999,2,Michigan,26,,,,Genesee County,170808
G2600510,1990,Gladwin,51,,3,9999,,9999,2,Michigan,26,,,,Gladwin County,14885
G2600530,1990,Gogebic,53,,3,9999,,9999,2,Michigan,26,,,,Gogebic County,10997
G2600550,1990,Grand Traverse,55,,3,9999,,9999,2,Michigan,26,,,,Grand Traverse County,28740
G2600570,1990,Gratiot,57,,3,9999,,9999,2,Michigan,26,,,,Gratiot County,14699
G2600590,1990,Hillsdale,59,,3,9999,,9999,2,Michigan,26,,,,Hillsdale County,18547
G2600610,1990,Houghton,61,,3,9999,,9999,2,Michigan,26,,,,Houghton County,17296
G2600630,1990,Huron,63,,3,9999,,9999,2,Michigan,26,,,,Huron County,19755
G2600650,1990,Ingham,65,,3,4040,,9999,2,Michigan,26,,,,Ingham County,108542
G2600670,1990,Ionia,67,,3,9999,,9999,2,Michigan,26,,,,Ionia County,19674
G2600690,1990,Iosco,69,,3,9999,,9999,2,Michigan,26,,,,Iosco County,19517
G2600710,1990,Iron,71,,3,9999,,9999,2,Michigan,26,,,,Iron County,9039
G2600730,1990,Isabella,73,,3,9999,,9999,2,Michigan,26,,,,Isabella County,19950
G2600750,1990,Jackson,75,,3,3520,,9999,2,Michigan,26,,,,Jackson County,57979
G2600770,1990,Kalamazoo,77,,3,3720,,9999,2,Michigan,26,,,,Kalamazoo County,88955
G2600790,1990,Kalkaska,79,,3,9999,,9999,2,Michigan,26,,,,Kalkaska County,9151
G2600810,1990,Kent,81,,3,3000,,9999,2,Michigan,26,,,,Kent County,192698
G2600830,1990,Keweenaw,83,,3,9999,,9999,2,Michigan,26,,,,Keweenaw County,2257
G2600850,1990,Lake,85,,3,9999,,9999,2,Michigan,26,,,,Lake County,12114
G2600870,1990,Lapeer,87,,3,2162,,2160,2,Michigan,26,,,,Lapeer County,26445
G2600890,1990,Leelanau,89,,3,9999,,9999,2,Michigan,26,,,,Leelanau County,11171
G2600910,1990,Lenawee,91,,3,9999,,9999,2,Michigan,26,,,,Lenawee County,35104
G2600930,1990,Livingston,93,,3,2162,,2160,2,Michigan,26,,,,Livingston County,41863
G2600950,1990,Luce,95,,3,9999,,9999,2,Michigan,26,,,,Luce County,3594
G2600970,1990,Mackinac,97,,3,9999,,9999,2,Michigan,26,,,,Mackinac County,9254
G2600990,1990,Macomb,99,,3,2162,,2160,2,Michigan,26,,,,Macomb County,274843
G2601010,1990,Manistee,101,,3,9999,,9999,2,Michigan,26,,,,Manistee County,13330
G2601030,1990,Marquette,103,,3,9999,,9999,2,Michigan,26,,,,Marquette County,31049
G2601050,1990,Mason,105,,3,9999,,9999,2,Michigan,26,,,,Mason County,14119
G2601070,1990,Mecosta,107,,3,9999,,9999,2,Michigan,26,,,,Mecosta County,17274
G2601090,1990,Menominee,109,,3,9999,,9999,2,Michigan,26,,,,Menominee County,12509
G2601110,1990,Midland,111,,3,6960,,9999,2,Michigan,26,,,,Midland County,29343
G2601130,1990,Missaukee,113,,3,9999,,9999,2,Michigan,26,,,,Missaukee County,7112
G2601150,1990,Monroe,115,,3,2162,,2160,2,Michigan,26,,,,Monroe County,48312
G2601170,1990,Montcalm,117,,3,9999,,9999,2,Michigan,26,,,,Montcalm County,22817
G2601190,1990,Montmorency,119,,3,9999,,9999,2,Michigan,26,,,,Montmorency County,8791
G2601210,1990,Muskegon,121,,3,5320,,9999,2,Michigan,26,,,,Muskegon County,61962
G2601230,1990,Newaygo,123,,3,9999,,9999,2,Michigan,26,,,,Newaygo County,20105
G2601250,1990,Oakland,125,,3,2162,,2160,2,Michigan,26,,,,Oakland County,432684
G2601270,1990,Oceana,127,,3,9999,,9999,2,Michigan,26,,,,Oceana County,12857
G2601290,1990,Ogemaw,129,,3,9999,,9999,2,Michigan,26,,,,Ogemaw County,13977
G2601310,1990,Ontonagon,131,,3,9999,,9999,2,Michigan,26,,,,Ontonagon County,5332
G2601330,1990,Osceola,133,,3,9999,,9999,2,Michigan,26,,,,Osceola County,11444
G2601350,1990,Oscoda,135,,3,9999,,9999,2,Michigan,26,,,,Oscoda County,8112
G2601370,1990,Otsego,137,,3,9999,,9999,2,Michigan,26,,,,Otsego County,10669
G2601390,1990,Ottawa,139,,3,3000,,9999,2,Michigan,26,,,,Ottawa County,66624
G2601410,1990,Presque Isle,141,,3,9999,,9999,2,Michigan,26,,,,Presque Isle County,8917
G2601430,1990,Roscommon,143,,3,9999,,9999,2,Michigan,26,,,,Roscommon County,19881
G2601450,1990,Saginaw,145,,3,6960,,9999,2,Michigan,26,,,,Saginaw County,81931
G2601470,1990,St Clair,147,,3,2162,,2160,2,Michigan,26,,,,St. Clair County,57494
G2601490,1990,St Joseph,149,,3,9999,,9999,2,Michigan,26,,,,St. Joseph County,24242
G2601510,1990,Sanilac,151,,3,9999,,9999,2,Michigan,26,,,,Sanilac County,19465
G2601530,1990,Schoolcraft,153,,3,9999,,9999,2,Michigan,26,,,,Schoolcraft County,5487
G2601550,1990,Shiawassee,155,,3,9999,,9999,2,Michigan,26,,,,Shiawassee County,25833
G2601570,1990,Tuscola,157,,3,9999,,9999,2,Michigan,26,,,,Tuscola County,21231
G2601590,1990,Van Buren,159,,3,9999,,9999,2,Michigan,26,,,,Van Buren County,31530
G2601610,1990,Washtenaw,161,,3,2162,,440,2,Michigan,26,,,,Washtenaw County,111256
G2601630,1990,Wayne,163,,3,2162,,2160,2,Michigan,26,,,,Wayne County,832710
G2601650,1990,Wexford,165,,3,9999,,9999,2,Michigan,26,,,,Wexford County,12862
G2700010,1990,Aitkin,1,,4,9999,,9999,2,Minnesota,27,,,,Aitkin County,12934
G2700030,1990,Anoka,3,,4,5120,,9999,2,Minnesota,27,,,,Anoka County,85519
G2700050,1990,Becker,5,,4,9999,,9999,2,Minnesota,27,,,,Becker County,15563
G2700070,1990,Beltrami,7,,4,9999,,9999,2,Minnesota,27,,,,Beltrami County,14670
G2700090,1990,Benton,9,,4,6980,,9999,2,Minnesota,27,,,,Benton County,11521
G2700110,1990,Big Stone,11,,4,9999,,9999,2,Minnesota,27,,,,Big Stone County,3192
G2700130,1990,Blue Earth,13,,4,9999,,9999,2,Minnesota,27,,,,Blue Earth County,20358
G2700150,1990,Brown,15,,4,9999,,9999,2,Minnesota,27,,,,Brown County,10814
G2700170,1990,Carlton,17,,4,9999,,9999,2,Minnesota,27,,,,Carlton County,12342
G2700190,1990,Carver,19,,4,5120,,9999,2,Minnesota,27,,,,Carver County,17449
G2700210,1990,Cass,21,,4,9999,,9999,2,Minnesota,27,,,,Cass County,18863
G2700230,1990,Chippewa,23,,4,9999,,9999,2,Minnesota,27,,,,Chippewa County,5755
G2700250,1990,Chisago,25,,4,5120,,9999,2,Minnesota,27,,,,Chisago County,11946
G2700270,1990,Clay,27,,4,2520,,9999,2,Minnesota,27,,,,Clay County,18546
G2700290,1990,Clearwater,29,,4,9999,,9999,2,Minnesota,27,,,,Clearwater County,4008
G2700310,1990,Cook,31,,4,9999,,9999,2,Minnesota,27,,,,Cook County,4312
G2700330,1990,Cottonwood,33,,4,9999,,9999,2,Minnesota,27,,,,Cottonwood County,5495
G2700350,1990,Crow Wing,35,,4,9999,,9999,2,Minnesota,27,,,,Crow Wing County,29916
G2700370,1990,Dakota,37,,4,5120,,9999,2,Minnesota,27,,,,Dakota County,102707
G2700390,1990,Dodge,39,,4,9999,,9999,2,Minnesota,27,,,,Dodge County,5771
G2700410,1990,Douglas,41,,4,9999,,9999,2,Minnesota,27,,,,Douglas County,14590
G2700430,1990,Faribault,43,,4,9999,,9999,2,Minnesota,27,,,,Faribault County,7416
G2700450,1990,Fillmore,45,,4,9999,,9999,2,Minnesota,27,,,,Fillmore County,8356
G2700470,1990,Freeborn,47,,4,9999,,9999,2,Minnesota,27,,,,Freeborn County,13783
G2700490,1990,Goodhue,49,,4,9999,,9999,2,Minnesota,27,,,,Goodhue County,15936
G2700510,1990,Grant,51,,4,9999,,9999,2,Minnesota,27,,,,Grant County,3178
G2700530,1990,Hennepin,53,,4,5120,,9999,2,Minnesota,27,,,,Hennepin County,443583
G2700550,1990,Houston,55,,4,9999,,9999,2,Minnesota,27,,,,Houston County,7257
G2700570,1990,Hubbard,57,,4,9999,,9999,2,Minnesota,27,,,,Hubbard County,10042
G2700590,1990,Isanti,59,,4,5120,,9999,2,Minnesota,27,,,,Isanti County,9693
G2700610,1990,Itasca,61,,4,9999,,9999,2,Minnesota,27,,,,Itasca County,22494
G2700630,1990,Jackson,63,,4,9999,,9999,2,Minnesota,27,,,,Jackson County,5121
G2700650,1990,Kanabec,65,,4,9999,,9999,2,Minnesota,27,,,,Kanabec County,6098
G2700670,1990,Kandiyohi,67,,4,9999,,9999,2,Minnesota,27,,,,Kandiyohi County,16669
G2700690,1990,Kittson,69,,4,9999,,9999,2,Minnesota,27,,,,Kittson County,2865
G2700710,1990,Koochiching,71,,4,9999,,9999,2,Minnesota,27,,,,Koochiching County,7825
G2700730,1990,Lac Qui Parle,73,,4,9999,,9999,2,Minnesota,27,,,,Lac qui Parle County,3955
G2700750,1990,Lake,75,,4,9999,,9999,2,Minnesota,27,,,,Lake County,6776
G2700770,1990,Lake Of The Woods,77,,4,9999,,9999,2,Minnesota,27,,,,Lake of the Woods County,3050
G2700790,1990,Le Sueur,79,,4,9999,,9999,2,Minnesota,27,,,,Le Sueur County,9785
G2700810,1990,Lincoln,81,,4,9999,,9999,2,Minnesota,27,,,,Lincoln County,3050
G2700830,1990,Lyon,83,,4,9999,,9999,2,Minnesota,27,,,,Lyon County,9675
G2700850,1990,McLeod,85,,4,9999,,9999,2,Minnesota,27,,,,McLeod County,12391
G2700870,1990,Mahnomen,87,,4,9999,,9999,2,Minnesota,27,,,,Mahnomen County,2505
G2700890,1990,Marshall,89,,4,9999,,9999,2,Minnesota,27,,,,Marshall County,5049
G2700910,1990,Martin,91,,4,9999,,9999,2,Minnesota,27,,,,Martin County,9847
G2700930,1990,Meeker,93,,4,9999,,9999,2,Minnesota,27,,,,Meeker County,9139
G2700950,1990,Mille Lacs,95,,4,9999,,9999,2,Minnesota,27,,,,Mille Lacs County,9065
G2700970,1990,Morrison,97,,4,9999,,9999,2,Minnesota,27,,,,Morrison County,12434
G2700990,1990,Mower,99,,4,9999,,9999,2,Minnesota,27,,,,Mower County,15831
G2701010,1990,Murray,101,,4,9999,,9999,2,Minnesota,27,,,,Murray County,4611
G2701030,1990,Nicollet,103,,4,9999,,9999,2,Minnesota,27,,,,Nicollet County,9963
G2701050,1990,Nobles,105,,4,9999,,9999,2,Minnesota,27,,,,Nobles County,8094
G2701070,1990,Norman,107,,4,9999,,9999,2,Minnesota,27,,,,Norman County,3648
G2701090,1990,Olmsted,109,,4,6820,,9999,2,Minnesota,27,,,,Olmsted County,41603
G2701110,1990,Otter Tail,111,,4,9999,,9999,2,Minnesota,27,,,,Otter Tail County,29295
G2701130,1990,Pennington,113,,4,9999,,9999,2,Minnesota,27,,,,Pennington County,5682
G2701150,1990,Pine,115,,4,9999,,9999,2,Minnesota,27,,,,Pine County,12738
G2701170,1990,Pipestone,117,,4,9999,,9999,2,Minnesota,27,,,,Pipestone County,4387
G2701190,1990,Polk,119,,4,9999,,9999,2,Minnesota,27,,,,Polk County,14275
G2701210,1990,Pope,121,,4,9999,,9999,2,Minnesota,27,,,,Pope County,5836
G2701230,1990,Ramsey,123,,4,5120,,9999,2,Minnesota,27,,,,Ramsey County,201016
G2701250,1990,Red Lake,125,,4,9999,,9999,2,Minnesota,27,,,,Red Lake County,1899
G2701270,1990,Redwood,127,,4,9999,,9999,2,Minnesota,27,,,,Redwood County,7144
G2701290,1990,Renville,129,,4,9999,,9999,2,Minnesota,27,,,,Renville County,7442
G2701310,1990,Rice,131,,4,9999,,9999,2,Minnesota,27,,,,Rice County,17520
G2701330,1990,Rock,133,,4,9999,,9999,2,Minnesota,27,,,,Rock County,3963
G2701350,1990,Roseau,135,,4,9999,,9999,2,Minnesota,27,,,,Roseau County,6236
G2701370,1990,St Louis,137,,4,2240,,9999,2,Minnesota,27,,,,St. Louis County,95403
G2701390,1990,Scott,139,,4,5120,,9999,2,Minnesota,27,,,,Scott County,20302
G2701410,1990,Sherburne,141,,4,6980,,9999,2,Minnesota,27,,,,Sherburne County,14964
G2701430,1990,Sibley,143,,4,9999,,9999,2,Minnesota,27,,,,Sibley County,5625
G2701450,1990,Stearns,145,,4,6980,,9999,2,Minnesota,27,,,,Stearns County,43806
G2701470,1990,Steele,147,,4,9999,,9999,2,Minnesota,27,,,,Steele County,11840
G2701490,1990,Stevens,149,,4,9999,,9999,2,Minnesota,27,,,,Stevens County,4108
G2701510,1990,Swift,151,,4,9999,,9999,2,Minnesota,27,,,,Swift County,4795
G2701530,1990,Todd,153,,4,9999,,9999,2,Minnesota,27,,,,Todd County,11234
G2701550,1990,Traverse,155,,4,9999,,9999,2,Minnesota,27,,,,Traverse County,2220
G2701570,1990,Wabasha,157,,4,9999,,9999,2,Minnesota,27,,,,Wabasha County,8205
G2701590,1990,Wadena,159,,4,9999,,9999,2,Minnesota,27,,,,Wadena County,5801
G2701610,1990,Waseca,161,,4,9999,,9999,2,Minnesota,27,,,,Waseca County,7011
G2701630,1990,Washington,163,,4,5120,,9999,2,Minnesota,27,,,,Washington County,51648
G2701650,1990,Watonwan,165,,4,9999,,9999,2,Minnesota,27,,,,Watonwan County,4886
G2701670,1990,Wilkin,167,,4,9999,,9999,2,Minnesota,27,,,,Wilkin County,3140
G2701690,1990,Winona,169,,4,9999,,9999,2,Minnesota,27,,,,Winona County,17630
G2701710,1990,Wright,171,,4,5120,,9999,2,Minnesota,27,,,,Wright County,26353
G2701730,1990,Yellow Medicine,173,,4,9999,,9999,2,Minnesota,27,,,,Yellow Medicine County,4983
G2800010,1990,Adams,1,,6,9999,,9999,3,Mississippi,28,,,,Adams County,14715
G2800030,1990,Alcorn,3,,6,9999,,9999,3,Mississippi,28,,,,Alcorn County,13704
G2800050,1990,Amite,5,,6,9999,,9999,3,Mississippi,28,,,,Amite County,5695
G2800070,1990,Attala,7,,6,9999,,9999,3,Mississippi,28,,,,Attala County,7674
G2800090,1990,Benton,9,,6,9999,,9999,3,Mississippi,28,,,,Benton County,3379
G2800110,1990,Bolivar,11,,6,9999,,9999,3,Mississippi,28,,,,Bolivar County,14514
G2800130,1990,Calhoun,13,,6,9999,,9999,3,Mississippi,28,,,,Calhoun County,6260
G2800150,1990,Carroll,15,,6,9999,,9999,3,Mississippi,28,,,,Carroll County,3948
G2800170,1990,Chickasaw,17,,6,9999,,9999,3,Mississippi,28,,,,Chickasaw County,6997
G2800190,1990,Choctaw,19,,6,9999,,9999,3,Mississippi,28,,,,Choctaw County,3539
G2800210,1990,Claiborne,21,,6,9999,,9999,3,Mississippi,28,,,,Claiborne County,4099
G2800230,1990,Clarke,23,,6,9999,,9999,3,Mississippi,28,,,,Clarke County,7065
G2800250,1990,Clay,25,,6,9999,,9999,3,Mississippi,28,,,,Clay County,7737
G2800270,1990,Coahoma,27,,6,9999,,9999,3,Mississippi,28,,,,Coahoma County,11495
G2800290,1990,Copiah,29,,6,9999,,9999,3,Mississippi,28,,,,Copiah County,10260
G2800310,1990,Covington,31,,6,9999,,9999,3,Mississippi,28,,,,Covington County,6535
G2800330,1990,Desoto,33,,6,4920,,9999,3,Mississippi,28,,,,DeSoto County,24472
G2800350,1990,Forrest,35,,6,9999,,9999,3,Mississippi,28,,,,Forrest County,27740
G2800370,1990,Franklin,37,,6,9999,,9999,3,Mississippi,28,,,,Franklin County,3555
G2800390,1990,George,39,,6,9999,,9999,3,Mississippi,28,,,,George County,6663
G2800410,1990,Greene,41,,6,9999,,9999,3,Mississippi,28,,,,Greene County,3864
G2800430,1990,Grenada,43,,6,9999,,9999,3,Mississippi,28,,,,Grenada County,8712
G2800450,1990,Hancock,45,,6,920,,9999,3,Mississippi,28,,,,Hancock County,16561
G2800470,1990,Harrison,47,,6,920,,9999,3,Mississippi,28,,,,Harrison County,67813
G2800490,1990,Hinds,49,,6,3560,,9999,3,Mississippi,28,,,,Hinds County,99860
G2800510,1990,Holmes,51,,6,9999,,9999,3,Mississippi,28,,,,Holmes County,7972
G2800530,1990,Humphreys,53,,6,9999,,9999,3,Mississippi,28,,,,Humphreys County,4231
G2800550,1990,Issaquena,55,,6,9999,,9999,3,Mississippi,28,,,,Issaquena County,698
G2800570,1990,Itawamba,57,,6,9999,,9999,3,Mississippi,28,,,,Itawamba County,8116
G2800590,1990,Jackson,59,,6,6025,,9999,3,Mississippi,28,,,,Jackson County,45542
G2800610,1990,Jasper,61,,6,9999,,9999,3,Mississippi,28,,,,Jasper County,6700
G2800630,1990,Jefferson,63,,6,9999,,9999,3,Mississippi,28,,,,Jefferson County,3167
G2800650,1990,Jefferson Davis,65,,6,9999,,9999,3,Mississippi,28,,,,Jefferson Davis County,5336
G2800670,1990,Jones,67,,6,9999,,9999,3,Mississippi,28,,,,Jones County,25044
G2800690,1990,Kemper,69,,6,9999,,9999,3,Mississippi,28,,,,Kemper County,4151
G2800710,1990,Lafayette,71,,6,9999,,9999,3,Mississippi,28,,,,Lafayette County,12478
G2800730,1990,Lamar,73,,6,9999,,9999,3,Mississippi,28,,,,Lamar County,11849
G2800750,1990,Lauderdale,75,,6,9999,,9999,3,Mississippi,28,,,,Lauderdale County,31232
G2800770,1990,Lawrence,77,,6,9999,,9999,3,Mississippi,28,,,,Lawrence County,5160
G2800790,1990,Leake,79,,6,9999,,9999,3,Mississippi,28,,,,Leake County,7614
G2800810,1990,Lee,81,,6,9999,,9999,3,Mississippi,28,,,,Lee County,25971
